"","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC2","AMC30","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC40","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC57","AMC58","AMC59","AMC5","AMC60","AMC65","AMC66","AMC67","AMC68","AMC69","AMC6","AMC70","AMC91","AMC93","AMC94","AMC95","AMC96","AMC97","AMC9","Genus"
"3142976",0.00149647959308839,0.000503959683225342,0.00170095766246476,0.00138364565005722,0.000440441322204849,0.00161817839346564,0,0.00186458091900662,0.000450383544710149,0,0.0005169141700943,0.000369835208311831,0.000525096322356632,0.00414446417998816,0.000369012475002381,0.00052387122122801,0.000189690330535401,0.000481751158752439,0.000583934193155276,0.000375469336670839,0.000509660017563668,0.000478023250656666,0.000524357185759094,0.000817661488143908,0.000616870054981896,0.000652741514360313,0.000596658711217184,0.00174878168209481,0.00240192153722978,0,0.000362321966200537,0.00155881071911606,0.000518499372506765,0.000527824762178957,0.000455247340801851,0,0.00123364774216762,0,0.0019358431267365,0.00245499181669394,0.00100073026262408,0.000338595674440259,0.00155788517088053,0.000655728746875043,0.000536883205085358,0.000140213123948402,0.000455336379750541,0.000452252948235595,0.000454359812129875,0.0004202849471469,0.000411880940339828,0.000437290254688751,0.00148089237477547,"g__Microbacterium"
"2995140",0.000858635832099896,0.000143988480921526,0.000792226856490435,0.000580789532122786,0.000242242727212667,0.000796246511070395,0,0.00102396280524297,0.000143739429162814,0,0.000302764013912376,0.000258024563938487,0.000269111865207774,0,0.000238072564517665,0.000229193659287254,0,0.000250940018625922,0.000237728149782583,0.000450563204005006,0.000211704930372601,0.000261187961699003,0.000209742874303638,0,0.000355370792543918,0,0,0.00108035846138301,0,0,0.000224294550505094,0.000955153626909352,0.000281826986257431,0.00011996017322249,0.000239927652584759,0,0.000642524865712303,0,0.00103497637046906,0,0.000595028804803505,0.000126973377915097,0,0.000252728787858089,0.000265086082510895,0.000747803327724808,0.000218798000659351,0.000252931740046655,0.000219522156422299,0.000181417962797223,0.000237222566904584,0.000212080723982997,0.000575902590190459,"g__Microbacterium"
"2925844",0.000204437102880928,0.000647948164146868,0.0003106771986237,0.000204984540749219,0.000132132396661455,0.0002996626654566,0.000346620450606586,0.000401282720973595,0.000134156800551959,0.000783085356303837,9.59983458746557e-05,5.16049127876974e-05,0.000164092600736448,0,0.000107132654032949,9.82258539802519e-05,0.000142267747901551,9.39347663305591e-05,0.00014309849792738,0.000100125156445557,0.000101932003512734,8.37772707336425e-05,0.000114405204165621,0,6.03459836395333e-05,0,0,0.000396390514608156,0,0,0.000181160983100268,0.000443191282885939,0.000118336193124667,0.000131956190544739,0.000135343804022172,0.000447027268663388,0.000282710940913413,0.000118021952083087,0.000416905974583313,0,0.000162280583128229,0.000677191348880518,0.000259647528480088,0.000102457616699225,0.000118785409125135,0,0.000115312459806955,0.000100347918605466,5.61568307126812e-05,8.16380832587504e-05,0.000114701021360458,0.000105030453782056,0.000390791043343526,"g__Microbacterium"
"2909588",0.000793215959177999,0.000215982721382289,0.000885430016077545,0.000854102253121744,0.000110110330551212,0.000616448911796435,0.000346620450606586,0.000667651423688826,0.000162904686384522,0.000783085356303837,0.000251072596902946,0.000129012281969243,0.000183783712824821,0,0.000226168936291782,0.000247903345759683,0.000663916156873903,0.000229469214893223,0.00032312564048118,0.000300375469336671,0.000196023083678334,0.000394245979923023,0.000273301321062316,0,0.000187743060211881,0.000652741514360313,0.00119331742243437,0.000839415207405508,0,0.000959692898272553,0.000163907556138338,0.000725916756451108,0.000250685882803571,0.000299900433056225,0.000203015706033258,0,0.000282710940913413,0,0.000784249700439938,0,0.000703215860222324,0.000423244593050324,3.2455941060011e-05,0.00026980505730796,0.000257032834434615,0,0.000205492716835471,0.000200695837210933,0.000142944659995916,0.000214677922643381,0.000174658373435243,0.000173704212024169,0.000754158153820839,"g__Microbacterium"
"3019890",0.000482471562798989,0.000431965442764579,0.000380579568314033,0.000358722946311132,0.000220220661102425,0.000496583845613795,0,0.000695326094100798,0.000172487314995376,0.000783085356303837,0.00015507425102829,0.000137613100767193,0.000255984457148858,0,0.000113084468145891,0.000126290383688895,0.000284535495803101,0.000127482897162902,9.23216115660515e-05,0.000150187734668335,3.92046167356668e-05,0.000167554541467285,9.53376701380172e-05,0.000817661488143908,0.000154217513745474,0,0,0.000606244316459533,0,0,4.31335674048258e-05,0.000596015863191436,0.000168161958650843,0.000215928311800482,0.000166103759481756,0,0.000411215914055874,0.000118021952083087,0.000533523030410813,0,0.000162280583128229,0.00105811148262581,0.000227191587420077,0.000221991502848322,0.000163749377551034,0,9.75720813751159e-05,0.00010722106371543,0.000176128241780682,0.000160252533804214,0.000161624166462464,0.00013128806722757,0.000459350875509057,"g__Microbacterium"
"2048898",0.000580601372181835,0.000143988480921526,0.000504850447763513,0.000512461351873046,0.000198198594992182,0.000761999349303926,0,0.00065381408848284,0.000172487314995376,0,0.000125536298451473,0.00018921801355489,0.000164092600736448,0,0.000107132654032949,0.00013564522692511,0.000142267747901551,0.000159689102761951,0.000113093974168413,0.000100125156445557,0.0001411366202484,0.000113345719227869,0.000158896116896695,0,0.000100576639399222,0,0,0.000648992313132962,0,0.00431861804222649,0.000172534269619303,0.000580733405160886,0.000208645393140861,9.59681385779921e-05,0.000190711723849424,0.00134108180599017,0.000436916908684366,0.000236043904166175,0.000597662411115938,0,0.000270467638547048,0.000296271215135227,6.49118821200221e-05,0.000163932186718761,0.000170460417614601,0,0.000162620135625193,0.000173203256771079,0.000135286910353278,0.000120945308531482,0.000156410483673352,0.000161585313510855,0.000562190623757353,"g__Microbacterium"
"2734618",0.000891345768560845,0.000935925125989921,0.00107183633525176,0.000888266343246614,0.000220220661102425,0.000933235158136269,0.000346620450606586,0.00102396280524297,0.000273104915409346,0,0.000332301966489193,0.000266625382736437,0.000229729641031027,0,0.000166650795162365,0.000299354983558863,0.000189690330535401,0.000293881626091321,0.00028619699585476,0.000225281602002503,0.000250909547108267,0.000241475662702852,0.000355927301848597,0,0.000281614590317822,0,0,0.00101623646637287,0,0.000959692898272553,0.00026742811790992,0.00101628345903155,0.00031763925522937,0.000227924329122731,0.000233775661492842,0,0.000642524865712303,0.000118021952083087,0.00106996148721731,0,0.000513888513239391,0.00194692512803149,0.000129823764240044,0.000348355896777366,0.000297299074816017,0,0.000209927811443431,0.000229563046672779,0.000193996324280172,0.000217701555356668,0.000145983118095129,0.000202991550098012,0.000699310288088415,"g__Microbacterium"
"1906274",0.00073597357037134,7.19942404607631e-05,0.00080776071642162,0.000802856117934439,6.60661983307274e-05,0.000873302625044949,0.000693240901213172,0.00117963282631031,0.000311435429852763,0.000783085356303837,0.000221534644326129,0.000326831114322083,0.000341312609531811,0.0029603315571344,0.000297590705647081,0.000247903345759683,0.000284535495803101,0.000264359270958859,0.000362362325396752,0.000150187734668335,0.000188182160331201,0.000344965232432646,0.000273301321062316,0,0.000234678825264852,0.00652741514360313,0.00178997613365155,0.00101235028485711,0.0117427275153456,0.000479846449136276,0.000353695252719571,0.000978077313955176,0.000312968089711291,0.000287904415733976,0.000387575438790765,0.000447027268663388,0.000539720887198335,0.000118021952083087,0.000973752416159625,0.00245499181669394,0.000595028804803505,0.00126973377915097,0.00360260945766122,0.000409830466796902,0.000278508162638029,0.000607590203776407,0.000254278757523029,0.000247433223958684,0.000268021237492342,0.000272126944195835,0.000245043091088252,0.000269645491921239,0.00107638936499883,"g__Microbacterium"
"2567934",0.00161096437070171,0.000215982721382289,0.00152231827325613,0.00126407133462018,0.00026426479332291,0.00131851572800904,0.000693240901213172,0.00167085822612281,0.000488714059153566,0.000783085356303837,0.000472607241229074,0.000421440121099529,0.000295366681325606,0.00059206631142688,0.000452337872583563,0.000509838956373689,0.000142267747901551,0.000394526018588348,0.000380826647709962,0.000400500625782228,0.000501819094216535,0.000547016297143195,0.000492577962379755,0,0.000415716776183452,0,0,0.00181096058634707,0,0,0.00028468154487185,0.00156645194813134,0.000507599986297915,0.000599800866112451,0.000461399331893767,0,0.00107944177439667,0.000118021952083087,0.00168220103031169,0,0.00116301084575231,8.46489186100648e-05,0.000292103469540099,0.000396169451237005,0.000422795524004719,0,0.000427247447233462,0.000372524464960019,0.000418623647130896,0.000384001354587456,0.000362350953843266,0.000395884018101595,0.00133691672722785,"g__Microbacterium"
"2809708",0.000335276848724721,0,0.00174755924225831,0.000956594523496353,0.000704706115527759,0.000907549786811418,0,0.00150481020365098,0.00066599268845437,0,0.000339686454633397,0,0.000315057793413979,0,0.000196409865727074,0.000556613172554761,0,0.00047504153258597,0.000874747269588338,0.000400500625782228,0.000368523397315268,0.000611081268880686,0.00027647924340025,0,0.00130749631218989,0,0,0.00123580572201366,0,0,0.000405455533605362,0.00166578792532991,0.000498257655261757,0.000551816796823455,0.000596743135915939,0,0.00048831889794135,0,0.000976667842555313,0,0.000432748221675277,0,0,0.000372262674007186,0.00057513613344769,0,0.000329675365858346,0.000647450269358557,0.000581988972840515,0.00070753005490917,0.000443163037074498,0.000215110448611326,0.00143975647547615,"g__Microbacterium"
"2962064",0.00031074439637901,0.000575953923686105,0.00068348983697214,0.000341640901248698,8.80882644409699e-05,0.000436651312522475,0.000346620450606586,0.000761053436329232,8.62436574976882e-05,0,0.000110767322163064,7.74073691815461e-05,0.000236293345060485,0,0.000172602609275307,0.000177742021488075,0.000142267747901551,0.000205314560693936,0.0001800271425538,7.50938673341677e-05,0.000180341236984067,0.000147842242471134,0.000171607806248431,0,0.000127397076572348,0,0,0.000656764676164494,0,0,0.000189787696581233,0.000550168489099787,0.000246014717285492,9.59681385779921e-05,0.00017840774166559,0,0.000257009946284921,0,0.000623901248677125,0,0.000270467638547048,0.000465569052355356,3.2455941060011e-05,0.000163932186718761,0.000212739970015073,0,0.000131574473369474,0.000166330111661115,0.00015570757606698,0.000123968941244769,0.000130342069727794,0.000182793385909155,0.000589614556623565,"g__Microbacterium"
"2483401",0.00219156574288354,0.000143988480921526,0.00192619863146694,0.00227191199330384,0.000880882644409698,0.00226887446702854,0,0.00270173969896877,0.00121699383357849,0,0.00115198015049587,0.00121271545051089,0.00130617710186212,0,0.00118441100847538,0.00113661345320006,4.74225826338502e-05,0.00106012093430202,0.00111939954023837,0.00177722152690864,0.00123886588884707,0.00132565210749117,0.0010963832065872,0.000817661488143908,0.00125385543784364,0,0,0.00267952215512082,0,0.00191938579654511,0.00115597960644933,0.00230000993359772,0.00116467726917436,0.000839721212557431,0.00129807012039447,0.000447027268663388,0.00221028553805032,0,0.00269093856321956,0,0.00246125551077814,0.000253946755830194,9.73678231800331e-05,0.00122266089261076,0.00116168103500344,0,0.00108511981408083,0.00111757339488006,0.000987849703900347,0.00100082242809801,0.00101406130248223,0.00107050270200941,0.00241330609222669,"g__Microbacterium"
"2606451",0.000359809301070433,0.000791936645068395,0.000333977988520478,0.000324558856186263,2.20220661102425e-05,0.0002996626654566,0,0.000404742054775091,0.000129365486246532,0,0.000214150156181924,8.60081879794957e-05,7.22007443240369e-05,0,0.000154747166936482,0.000121612962070788,0.000711338739507754,0.000103328242963615,0.00012463417561417,2.50312891113892e-05,5.48864634299335e-05,0.000123201868725945,0.000133472738193224,0.00327064595257563,0.000140807295158911,0.00326370757180157,0,0.000462455600376182,0,0.00143953934740883,0.000163907556138338,0.000389702679779016,0.000112107972433895,0.000167944242511486,0.000153799777297922,0,0.000282710940913413,0,0.000603493263907313,0,0.000162280583128229,0.000761840267490583,0.000778942585440265,0.000109288124479174,0.000117443201112422,0,0.000103485540852396,9.48494025174956e-05,0.000107208494996937,9.67562468251856e-05,5.21368278911174e-05,9.29115552687416e-05,0.000294807278311783,"g__Microbacterium"
"2014534",0.246722873240819,0,0.221846820607219,0.249380775866487,0.311347970666608,0.245774756417062,0,0.214381834346342,0.268768775962934,0,0.282294212776641,0.289830391853304,0.280847768012445,0,0.272081230359013,0.283933524483963,4.74225826338502e-05,0.225526638557806,0.25620170425695,0.308185231539424,0.277890164345753,0.256984313938074,0.257211500265356,0,0.272790666487864,0,0.000596658711217184,0.210883639953055,0,0,0.27511451962146,0.236152182717068,0.24494969154737,0.290183659025204,0.28575998621954,0,0.285306741370891,0,0.20770663813436,0,0.275444243096314,0.00016929783722013,0,0.279685386811656,0.253114929245505,0,0.224285691054266,0.235152288276201,0.245520216459057,0.233820541351201,0.260496446875179,0.229540017107845,0.231190610045387,"g__Microbacterium"
"3050384",0.000629666276873257,7.19942404607631e-05,0.000753392206662472,0.000409969081498437,0.00017617652888194,0.000530831007380263,0,0.00088213011938161,0.000220400458049648,0,0.000280610549479763,0.000129012281969243,0.000150965192677532,0,0.00022021712217884,0.000196451707960504,0,0.000203972635460643,0.000170794981397195,0.000150187734668335,0.000196023083678334,0.000192194915212474,0.000241522097682977,0,0.000207858388091726,0,0,0.000763634667848066,0,0,0.000103520561771582,0.000527244802053962,0.000221101834522404,4.79840692889961e-05,0.000153799777297922,0,0.000308411935541905,0.000118021952083087,0.000810488538001125,0,0.000351607930111162,0.00016929783722013,0.000129823764240044,0.000218576248958348,0.00022146432209771,4.67377079828005e-05,0.00022471146013663,0.000167704740683108,0.000148049826424341,0.00015420526837764,0.00023982940829914,0.000158555588882526,0.000507342758024928,"g__Microbacterium"
"1938334",0.000507004015144701,0.000143988480921526,0.00043494807807318,0.000307476811123828,8.80882644409699e-05,0.000453774893405709,0.000693240901213172,0.000484306732209511,0.000162904686384522,0,8.12293695862471e-05,6.88065503835965e-05,9.84555604418686e-05,0,0.000136891724597657,0.000107580697216466,4.74225826338502e-05,0.000122115196229727,0.000133866336770775,2.50312891113892e-05,0.000172500313636934,0.000123201868725945,0.000136650660531158,0,8.04613115193778e-05,0,0,0.00048577268947078,0,0.000479846449136276,6.03869943667561e-05,0.000504321115008138,0.00013546380002429,3.5988051966747e-05,0.000196863714941341,0,0.000179906962399445,0,0.00046646822331,0.0016366612111293,0.000135233819273524,0.00016929783722013,3.2455941060011e-05,0.000129779647819019,0.000131536385245913,0,0.000104963905721716,0.000103097176649452,9.69981621400858e-05,7.55908178321763e-05,9.38462902040114e-05,9.89710045253987e-05,0.000308519244744889,"g__Microbacterium"
"904291",0.00142288223605126,0.000575953923686105,0.00121164107463243,0.000837020208059309,0.000198198594992182,0.00142125721330845,0,0.00160167155009288,0.000364139887212461,0,0.000450453776796461,0.000111810644373344,0.000538223730415548,0,0.000351157032663556,0.000341451778121828,0.000331958078436952,0.000334139383090132,0.000343898003083542,0.000300375469336671,0.000345000627273868,0.000409030204170137,0.000394062369903804,0.00245298446443173,0.000395601448303607,0.00261096605744125,0.00238663484486874,0.00147091970371752,0.0029356818788364,0.000959692898272553,0.000310561685314746,0.00179568881858958,0.000488915324225599,0.000467844675567712,0.000387575438790765,0,0.000873833817368732,0.000354065856249262,0.00167345475112463,0,0.00121710437346172,0.00088881364540568,6.49118821200221e-05,0.000478135544596385,0.000450310788265344,0,0.000409507068801623,0.000435757399971683,0.00035736164998979,0.000356788660167872,0.000336282539897708,0.000395884018101595,0.00103525346569952,"g__Microbacterium"
"3028316",0.000842280863869422,0.000143988480921526,0.000823294576352805,0.000819938162996874,0.000242242727212667,0.000693505025770989,0.00103986135181976,0.000902886122190589,0.0002826875440202,0,0.000302764013912376,0.000180617194756941,0.000255984457148858,0,0.000267831635082373,0.000266613032232112,0.000189690330535401,0.000162372953228538,0.000265424633252398,7.50938673341677e-05,0.000282273240496801,0.000211907214208625,0.000225632485993307,0,0.000241383934558133,0,0,0.000957943743636378,0,0,0.000155280842657373,0.000886382565771879,0.000222658889695097,0.000263912381089478,0.000203015706033258,0,0.000591122876455319,0.000118021952083087,0.000900866756267438,0,0.000838449679495848,0.000253946755830194,9.73678231800331e-05,0.000266389803417986,0.000236899714243914,9.3475415965601e-05,0.000220276365528671,0.000241934707870713,0.000204206657137023,0.000136063472097917,0.000232008884115473,0.000240358153847397,0.000617038489489778,"g__Microbacterium"
"82380",0.000703263633910391,0.000431965442764579,0.0010407686153894,0.000580789532122786,0.000374375123874122,0.000693505025770989,0,0.00104125947425045,0.000263522286798492,0,0.000383993383498623,0.000163415557161042,0.000301930385355064,0,0.000374964289115322,0.000299354983558863,0.000284535495803101,0.000292539700858027,0.000267732673541549,0.000250312891113892,0.000196023083678334,0.000315396783938419,0.000324148078469258,0,0.000295024808904385,0,0.00656324582338902,0.00106481373531995,0.0101414464905258,0,0.00025017469094799,0.000878741336756604,0.000275598765566659,0.000263912381089478,0.000301447563503928,0.00134108180599017,0.00035981392479889,0,0.000965006136972563,0,0.000730262624077029,0.0014390316163711,0.000746486644380254,0.00037567792789716,0.000301996802860514,0,0.000279410960301468,0.000266678030266582,0.000268021237492342,0.000244914249776251,0.000216367835748137,0.000329230076278367,0.000692454304871862,"g__Microbacterium"
"57043",0.000809570927408473,0.000935925125989921,0.000885430016077545,0.000905348388309048,0.000242242727212667,0.000839055463278481,0,0.000799106108145693,0.000134156800551959,0.00156617071260767,0.000214150156181924,0.000240822926342588,0.000387258537738016,0.00059206631142688,0.000172602609275307,0.000308709826795077,0.000521648408972353,0.000194579158827587,0.000191567343999557,0.000300375469336671,0.000345000627273868,0.00029075641019323,0.000241522097682977,0,0.00022797371597157,0.00587467362924282,0,0.000926854291510248,0,0,0.000293308258352815,0.000771764130542756,0.000291169317293589,0.000131956190544739,0.000215319688217091,0,0.000642524865712303,0,0.000970836989763938,0.000818330605564648,0.000513888513239391,0.000761840267490583,0.00123332576028042,0.000406415212906928,0.000247637378345621,0.000420639371845205,0.000170011959971793,0.00023506156276075,0.000331835817847662,0.000275150576909122,0.000245043091088252,0.000229249163543526,0.000651318405572543,"g__Microbacterium"
"36805",0.00192988625119596,0.000287976961843053,0.00139028046384106,0.00175945064143079,0.0010350371071814,0.00159249302214079,0,0.00144600152902554,0.000939097603863716,0,0.000760602278853041,0.00101489661815805,0.000820463003682238,0,0.00076778402056947,0.00102903275598359,0.000379380661070802,0.000742084654011417,0.000840126665251069,0.00102628285356696,0.000737046794630536,0.000842700782085463,0.000950198779042238,0,0.00104599704975191,0.00130548302872063,0,0.00180901749558918,0,0.00143953934740883,0.00100932547727292,0.00159701686419244,0.000826796296699977,0.000695769004690443,0.000861278752868366,0,0.00133645172068159,0,0.00162097707600225,0,0.00105482379033349,0.00016929783722013,3.2455941060011e-05,0.000843567710823623,0.000877132936308203,0,0.000807187218648686,0.000801408719821738,0.000694302634265877,0.000719624585762318,0.000771625052788538,0.000783688770527647,0.00140547655939338,"g__Microbacterium"
"104336",0.000449761626338041,0.000791936645068395,0.000535918167625882,0.000614953622247656,0.000154154462771697,0.000727752187537458,0.000346620450606586,0.000774890771535218,0.000277896229714773,0,0.000406146847931236,0.000232222107544638,0.000229729641031027,0.00059206631142688,0.000297590705647081,0.000205806551196718,0.000474225826338502,0.000193237233594293,0.000184643223132103,0.000125156445556946,0.000297955087191068,0.000310468709189381,0.000292368855089919,0.000817661488143908,0.000348665683250637,0,0,0.000810268846037261,0,0.000959692898272553,0.00025017469094799,0.000641863237283085,0.000260028213839729,0.000203932294478233,0.000313751545687762,0,0.000231308951656429,0,0.000845473654749375,0,0.000324561166256457,0.000423244593050324,0.000292103469540099,0.000174177948388683,0.000281192578663456,0,0.000199579257358192,0.000222689901562816,0.000171023075352256,0.000214677922643381,0.000177265214829799,0.000182793385909155,0.000617038489489778,"g__Microbacterium"
"1072463",0.00104671796675035,0.000287976961843053,0.00143688204363461,0.0011274149741207,0.00026426479332291,0.00143838079419168,0,0.00125919750374473,0.000344974629990753,0.000783085356303837,0.000383993383498623,0.000369835208311831,0.000341312609531811,0,0.000416626987905914,0.000275967875468327,0.000331958078436952,0.000322062055990488,0.000316201519613726,0.00032540675844806,0.000431250784092335,0.000369605606177834,0.000419485748607276,0,0.000321845246077511,0,0,0.00129021226323439,0,0,0.000405455533605362,0.00145183351290222,0.000362793855237466,0.000371876536989719,0.000393727429882682,0.000894054537326777,0.000616823871083811,0,0.00131485730445506,0,0.00156871230357288,0.000126973377915097,9.73678231800331e-05,0.000471305036816437,0.000416755587947509,0,0.000328197000989026,0.000316164675058319,0.000347151317132939,0.00031748143489514,0.00037277831942149,0.000338319250163353,0.00132320476079475,"g__Microbacterium"
"515415",0.000866813316215133,0.000215982721382289,0.000644655187144177,0.00066619975743496,0.000132132396661455,0.000445213102964092,0.000346620450606586,0.000716082096909777,0.000244357029576783,0,0.000295379525768171,0.000223621288746689,0.000242857049089942,0.0029603315571344,0.000196409865727074,0.000201129129578611,4.74225826338502e-05,0.00024288846722616,0.00023311206920428,0.000250312891113892,0.000321477857232468,0.000221763363706701,0.000225632485993307,0,0.000221268606678289,0.00130548302872063,0.00238663484486874,0.000771407030879598,0.000533760341606619,0,0.000293308258352815,0.00063422200826781,0.000275598765566659,0.000335888485022972,0.000239927652584759,0,0.000591122876455319,0,0.000819234817188188,0,0.000432748221675277,0.000296271215135227,6.49118821200221e-05,0.000163932186718761,0.000246295170332908,0,0.000215841270920711,0.00021994064351883,0.000206759240351235,0.000193512493650371,0.000200726787380802,0.000217130265030211,0.0005553346405408,"g__Microbacterium"
"3079935",0.000915878220906556,7.19942404607631e-05,0.00112620484501091,0.000768692027809569,0.000286286859433152,0.00121577424270964,0,0.00133530284737765,0.000397679087350451,0,0.000347070942777601,0.000249423745140537,0.000433204465944222,0,0.000428530616131797,0.000341451778121828,4.74225826338502e-05,0.000389158317655174,0.00044775981609535,0.000375469336670839,0.000462614477480868,0.00058151282038646,0.000441731204972813,0.00163532297628782,0.000295024808904385,0,0,0.00116585445472987,0,0,0.000362321966200537,0.00110033697819957,0.000387706738000554,0.000419860606278715,0.000449095349709934,0,0.000642524865712303,0,0.00113993172071381,0,0.000486841749384686,8.46489186100648e-05,0,0.000368847420117212,0.000383871491636031,0,0.000376983041676584,0.000324412449190275,0.000342046150704513,0.000335623231174863,0.000391026209183381,0.000342358883001124,0.00111752526429815,"g__Microbacterium"
"156977",0.000408874205761855,0.000575953923686105,0.00034174491848607,0.000409969081498437,0.000110110330551212,0.00023973013236528,0.00103986135181976,0.000529278071628966,0.000124574171941105,0.000783085356303837,0.000228919132470333,7.74073691815461e-05,0.000190347416854279,0,0.000119036282258832,0.000107580697216466,4.74225826338502e-05,0.000104670168196909,0.00012463417561417,0.000125156445556946,0.000196023083678334,0.000118273793976907,0.000136650660531158,0,0.000127397076572348,0.000652741514360313,0,0.000429423057492169,0,0,0.000103520561771582,0.000351496534702642,0.000133906744851597,0.000179940259833735,0.000172255750573673,0,0.000102803978513968,0,0.000463552796914313,0,0.000351607930111162,0.000253946755830194,0.000162279705300055,0.000181008456168632,0.000182540289729022,0,0.000118269189545595,0.000153958450463181,0.000117418827853788,0.000142110737524491,9.12394488094555e-05,0.000106040361991499,0.000397647026560079,"g__Microbacterium"
"2782169",0.00111213783967225,0.000359971202303816,0.000784459926524843,0.000751609982747135,0.000132132396661455,0.000898987996369801,0,0.00107931214606691,0.00034976594429618,0.000783085356303837,0.000383993383498623,0.000344032751917983,0.00040694964982639,0,0.000273783449195315,0.00030403240517697,0.000142267747901551,0.000292539700858027,0.000362362325396752,0.000375469336670839,0.000258750470455401,0.000330181008185532,0.000305080544441655,0,0.000234678825264852,0,0,0.00112699263957221,0,0,0.000258801404428955,0.001001001001001,0.000306739869020519,0.000431856623600964,0.00035681548333118,0,0.000976637795882701,0.000118021952083087,0.00120115567502325,0,0.000540935277094096,8.46489186100648e-05,6.49118821200221e-05,0.00029371183453778,0.000353000707343623,0,0.000323761906381066,0.000302418384838392,0.000296099652848683,0.000332599598461576,0.000255470456666476,0.000269645491921239,0.000939269700667773,"g__Microbacterium"
"69362",0.000891345768560845,0.000503959683225342,0.0011417387049421,0.00111033292905827,0.000418419256094607,0.00151543690816624,0.000346620450606586,0.00104471880805195,0.00063245348831638,0,0.000539067634526913,0.000335431933120033,0.000433204465944222,0.00118413262285376,0.000434482430244739,0.000495806691519367,9.48451652677005e-05,0.000456254579319859,0.000463916098119409,0.000425531914893617,0.000446932630786601,0.000566728596139346,0.000435375360296945,0.000817661488143908,0.00049617808770283,0.00195822454308094,0,0.00117751299927717,0,0.000479846449136276,0.000612496657148526,0.00111561943623012,0.00052628464837023,0.000383872554311968,0.000559831189364438,0,0.00084813282274024,0,0.0012827876141025,0,0.000784356151786439,0.000296271215135227,0.000194735646360066,0.000358601658447289,0.000538896517104428,0,0.000424290717494822,0.000472872383565485,0.000382887482131918,0.000399119518153891,0.00047965881659828,0.000506973921140308,0.001227220995763,"g__Microbacterium"
"2782167",0.00175815908477598,0,0.00162328836280883,0.00143489178524453,0.000396397189984364,0.00207195328687135,0,0.00190955225842607,0.000397679087350451,0,0.000539067634526913,0.000576254859462621,0.000505405210268259,0,0.000666603180649462,0.000668871291389335,0.000284535495803101,0.000420022598020929,0.000496228662167527,0.000951188986232791,0.000588069251035002,0.00042381442841725,0.000502111729393557,0,0.000636985382861741,0,0,0.00191394439651487,0.00240192153722978,0.000479846449136276,0.000465842527972118,0.00202492568904783,0.000576110413896406,0.000383872554311968,0.000473703314077601,0,0.00151635868308104,0,0.00201164421302438,0,0.00132529142888053,0.000507893511660389,0.000227191587420077,0.000515703337386101,0.000556345221269702,0,0.000515949339392658,0.000533356060533164,0.000472227894629365,0.000550301153818243,0.000466624609625501,0.000538281075633036,0.00139176459296028,"g__Microbacterium"
"2782168",0.000809570927408473,7.19942404607631e-05,0.000862129226180768,0.000614953622247656,0.000286286859433152,0.00099316769122759,0,0.00106893414466242,0.000311435429852763,0.00156617071260767,0.000243688108758741,0.000223621288746689,0.000242857049089942,0,0.000321397962098848,0.000229193659287254,0.000142267747901551,0.000240204616759573,0.000249268351228339,0.000275344180225282,0.000486137247522268,0.000256259886949965,0.000292368855089919,0,0.000375486120423763,0,0,0.00106675682607783,0,0,0.000276054831390885,0.000955153626909352,0.000319196310402063,0.000335888485022972,0.00027683959913626,0,0.000539720887198335,0.000236043904166175,0.00115450885269225,0,0.000432748221675277,8.46489186100648e-05,0.000129823764240044,0.000273220311197934,0.000304010114879584,0,0.00023358164935255,0.000239185449826728,0.000224627322850725,0.00023584335163639,0.000247649932482808,0.000265605859083468,0.00073359020417118,"g__Microbacterium"
"1678237",0.00130839745843794,0,0.00121940800459802,0.00128115337968262,0.000462463388315092,0.00126714498535934,0,0.00139757085580459,0.000335392001379899,0.000783085356303837,0.000273226061335559,0.000361234389513882,0.000315057793413979,0,0.000297590705647081,0.000369516307830472,0,0.00030461702795767,0.000438527654938745,0.000150187734668335,0.000392046167356668,0.000473095175907628,0.000448087049648681,0,0.000382191229717044,0,0,0.00128438299096074,0,0,0.000465842527972118,0.0011538255813065,0.000426633117317879,0.000251916363767229,0.000270687608044344,0,0.000719627849597779,0,0.00155975312169281,0,0.000919589971059963,0.000338595674440259,3.2455941060011e-05,0.000348355896777366,0.00043688870813821,0,0.000341502284812906,0.000335409481366216,0.000331835817847662,0.000314457802181853,0.000320641491530372,0.000372656129284409,0.00110381329786505,"g__Microbacterium"
