"OTU","Genus","Sample","RelAbundance"
"2970925","Sphingobium","AMC2",0
"2970925","Sphingobium","AMC30",0.000295281403177228
"2970925","Sphingobium","AMC31",0
"2970925","Sphingobium","AMC32",0.000404095985693283
"2970925","Sphingobium","AMC33",0.000380602401732397
"2970925","Sphingobium","AMC34",0
"2970925","Sphingobium","AMC35",0.000250165287779426
"2970925","Sphingobium","AMC36",0.000224312691892498
"2970925","Sphingobium","AMC37",5.1495957567331e-05
"2970925","Sphingobium","AMC38",0.000226637556927599
"2970925","Sphingobium","AMC39",0
"2970925","Sphingobium","AMC3",0
"2970925","Sphingobium","AMC40",0.000226307561212731
"2970925","Sphingobium","AMC41",0
"2970925","Sphingobium","AMC42",2.5010629517545e-05
"2970925","Sphingobium","AMC43",0.000274249535734715
"2970925","Sphingobium","AMC44",0.000157790927021696
"2970925","Sphingobium","AMC45",0.000339911305386482
"2970925","Sphingobium","AMC46",0
"2970925","Sphingobium","AMC47",0.000214413979791482
"2970925","Sphingobium","AMC48",0
"2970925","Sphingobium","AMC49",0
"2970925","Sphingobium","AMC4",0.000174855064579804
"2970925","Sphingobium","AMC50",0
"2970925","Sphingobium","AMC51",0
"2970925","Sphingobium","AMC52",0.000241418853088006
"2970925","Sphingobium","AMC53",0.000320880128352051
"2970925","Sphingobium","AMC54",0.000269295069565299
"2970925","Sphingobium","AMC55",0.000192000768003072
"2970925","Sphingobium","AMC56",0
"2970925","Sphingobium","AMC57",0.000479601561779445
"2970925","Sphingobium","AMC58",0
"2970925","Sphingobium","AMC59",0.000154198041684871
"2970925","Sphingobium","AMC5",0
"2970925","Sphingobium","AMC60",0.00037901758641601
"2970925","Sphingobium","AMC6",0.000268923387683577
"2970925","Sphingobium","AMC7",0
"2970925","Sphingobium","AMC8",0
"2970925","Sphingobium","AMC91",0.000194974387455466
"2970925","Sphingobium","AMC93",0.000300805995242046
"2970925","Sphingobium","AMC94",0.000303592339268266
"2970925","Sphingobium","AMC95",0.000220581792030652
"2970925","Sphingobium","AMC96",0.000184958449475083
"2970925","Sphingobium","AMC9",0.000150880249089575
"1144307","Sphingobium","AMC10",0
"1144307","Sphingobium","AMC1",0.000155331551108168
"1144307","Sphingobium","AMC21",0
"1144307","Sphingobium","AMC22",0.000194022553181582
"1144307","Sphingobium","AMC23",0.000136593361562628
"1144307","Sphingobium","AMC24",0.000109938434476693
"1144307","Sphingobium","AMC25",0.000171074691210182
"1144307","Sphingobium","AMC26",0
"1144307","Sphingobium","AMC27",0.000134782533566035
"1144307","Sphingobium","AMC28",0.000124488281343516
"1144307","Sphingobium","AMC29",0
"1144307","Sphingobium","AMC2",0
"1144307","Sphingobium","AMC30",0.000162404771747475
"1144307","Sphingobium","AMC31",0
"1144307","Sphingobium","AMC32",0.000206346886311463
"1144307","Sphingobium","AMC33",0.000164052759367413
"1144307","Sphingobium","AMC34",0
"1144307","Sphingobium","AMC35",0.00019060212402242
"1144307","Sphingobium","AMC36",0.000182254062162655
"1144307","Sphingobium","AMC37",0
"1144307","Sphingobium","AMC38",0.00014483346833243
"1144307","Sphingobium","AMC39",0
"1144307","Sphingobium","AMC3",0
"1144307","Sphingobium","AMC40",0.000133937128064678
"1144307","Sphingobium","AMC41",0
"1144307","Sphingobium","AMC42",0.000325138183728084
"1144307","Sphingobium","AMC43",0.000117535515314878
"1144307","Sphingobium","AMC44",0.000113412228796844
"1144307","Sphingobium","AMC45",0.000139776611560796
"1144307","Sphingobium","AMC46",0
"1144307","Sphingobium","AMC47",0.00014070917423816
"1144307","Sphingobium","AMC48",0
"1144307","Sphingobium","AMC49",0
"1144307","Sphingobium","AMC4",0.000167083728376257
"1144307","Sphingobium","AMC50",0
"1144307","Sphingobium","AMC51",0
"1144307","Sphingobium","AMC52",0.000232796751192006
"1144307","Sphingobium","AMC53",0.000168080067232027
"1144307","Sphingobium","AMC54",0.000129199368635374
"1144307","Sphingobium","AMC55",3.6000144000576e-05
"1144307","Sphingobium","AMC56",0
"1144307","Sphingobium","AMC57",0.000129123497402158
"1144307","Sphingobium","AMC58",0
"1144307","Sphingobium","AMC59",0.000205597388913161
"1144307","Sphingobium","AMC5",0
"1144307","Sphingobium","AMC60",0.00016910015393945
"1144307","Sphingobium","AMC6",0.000152233438913147
"1144307","Sphingobium","AMC7",0
"1144307","Sphingobium","AMC8",0
"1144307","Sphingobium","AMC91",0.000150662026670133
"1144307","Sphingobium","AMC93",0.000133233705655153
"1144307","Sphingobium","AMC94",0.000165827748339809
"1144307","Sphingobium","AMC95",0.000169213429502966
"1144307","Sphingobium","AMC96",0.000140672623544429
"1144307","Sphingobium","AMC9",0.000109731090246964
"3038927","Sphingobium","AMC10",0
"3038927","Sphingobium","AMC1",0.000220734309469502
"3038927","Sphingobium","AMC21",0
"3038927","Sphingobium","AMC22",0.000325957889345057
"3038927","Sphingobium","AMC23",0.000187815872148614
"3038927","Sphingobium","AMC24",8.79507475813544e-05
"3038927","Sphingobium","AMC25",0.000273719505936292
"3038927","Sphingobium","AMC26",0
"3038927","Sphingobium","AMC27",0.00026956506713207
"3038927","Sphingobium","AMC28",0.000316008714179694
"3038927","Sphingobium","AMC29",0
"3038927","Sphingobium","AMC2",0
"3038927","Sphingobium","AMC30",0.00021407901730349
"3038927","Sphingobium","AMC31",0
"3038927","Sphingobium","AMC32",0.000404095985693283
"3038927","Sphingobium","AMC33",0.000275608635737253
"3038927","Sphingobium","AMC34",0
"3038927","Sphingobium","AMC35",0.000327597400663534
"3038927","Sphingobium","AMC36",0.000271044502703435
"3038927","Sphingobium","AMC37",0.000102991915134662
"3038927","Sphingobium","AMC38",0.000293690088562984
"3038927","Sphingobium","AMC39",0
"3038927","Sphingobium","AMC3",0
"3038927","Sphingobium","AMC40",0.000279420560272862
"3038927","Sphingobium","AMC41",0
"3038927","Sphingobium","AMC42",0.000450191331315809
"3038927","Sphingobium","AMC43",0.000360442246965625
"3038927","Sphingobium","AMC44",0.000335305719921105
"3038927","Sphingobium","AMC45",0.000212841658513031
"3038927","Sphingobium","AMC46",0
"3038927","Sphingobium","AMC47",0.000308220095950256
"3038927","Sphingobium","AMC48",0.000777000777000777
"3038927","Sphingobium","AMC49",0
"3038927","Sphingobium","AMC4",0.000266168264971479
"3038927","Sphingobium","AMC50",0
"3038927","Sphingobium","AMC51",0.00053248136315229
"3038927","Sphingobium","AMC52",0.000250040954984006
"3038927","Sphingobium","AMC53",0.000175720070288028
"3038927","Sphingobium","AMC54",0.000317550255441161
"3038927","Sphingobium","AMC55",0.000324001296005184
"3038927","Sphingobium","AMC56",0
"3038927","Sphingobium","AMC57",0.000295139422633504
"3038927","Sphingobium","AMC58",0
"3038927","Sphingobium","AMC59",0.000436894451440467
"3038927","Sphingobium","AMC5",0
"3038927","Sphingobium","AMC60",0.000276974390073238
"3038927","Sphingobium","AMC6",0.000321232675063425
"3038927","Sphingobium","AMC7",0
"3038927","Sphingobium","AMC8",0
"3038927","Sphingobium","AMC91",0.00026292000732631
"3038927","Sphingobium","AMC93",0.000331023949101977
"3038927","Sphingobium","AMC94",0.00026277320121539
"3038927","Sphingobium","AMC95",0.00025684181263843
"3038927","Sphingobium","AMC96",0.00038033709328679
"3038927","Sphingobium","AMC9",0.000260611339336538
"2676077","Sphingobium","AMC10",0
"2676077","Sphingobium","AMC1",0.000327013791806669
"2676077","Sphingobium","AMC21",0.000386817267522822
"2676077","Sphingobium","AMC22",0.000372523302108637
"2676077","Sphingobium","AMC23",0.000392705914492556
"2676077","Sphingobium","AMC24",0.000351802990325418
"2676077","Sphingobium","AMC25",0.000222397098573237
"2676077","Sphingobium","AMC26",0
"2676077","Sphingobium","AMC27",0.000380155863904201
"2676077","Sphingobium","AMC28",0.000306432692537885
"2676077","Sphingobium","AMC29",0
"2676077","Sphingobium","AMC2",0
"2676077","Sphingobium","AMC30",0.000369101753971535
"2676077","Sphingobium","AMC31",0
"2676077","Sphingobium","AMC32",0.000335313690256128
"2676077","Sphingobium","AMC33",0.000426537174355273
"2676077","Sphingobium","AMC34",0
"2676077","Sphingobium","AMC35",0.000625413219448564
"2676077","Sphingobium","AMC36",0.000401893572974059
"2676077","Sphingobium","AMC37",0.000154487872701993
"2676077","Sphingobium","AMC38",0.000329898455646091
"2676077","Sphingobium","AMC39",0
"2676077","Sphingobium","AMC3",0
"2676077","Sphingobium","AMC40",0.000383337297564423
"2676077","Sphingobium","AMC41",0
"2676077","Sphingobium","AMC42",0.000400170072280719
"2676077","Sphingobium","AMC43",0.000462306360238519
"2676077","Sphingobium","AMC44",0.000458579881656805
"2676077","Sphingobium","AMC45",0.000289083446637102
"2676077","Sphingobium","AMC46",0.000943396226415094
"2676077","Sphingobium","AMC47",0.000247916164133902
"2676077","Sphingobium","AMC48",0
"2676077","Sphingobium","AMC49",0
"2676077","Sphingobium","AMC4",0.000332224622701627
"2676077","Sphingobium","AMC50",0
"2676077","Sphingobium","AMC51",0
"2676077","Sphingobium","AMC52",0.000284529362568007
"2676077","Sphingobium","AMC53",0.000382000152800061
"2676077","Sphingobium","AMC54",0.000319106874340383
"2676077","Sphingobium","AMC55",0.000168000672002688
"2676077","Sphingobium","AMC56",0
"2676077","Sphingobium","AMC57",0.000264395732775848
"2676077","Sphingobium","AMC58",0
"2676077","Sphingobium","AMC59",0.000462594125054612
"2676077","Sphingobium","AMC5",0
"2676077","Sphingobium","AMC60",0.000276974390073238
"2676077","Sphingobium","AMC6",0.00035006984631129
"2676077","Sphingobium","AMC7",0
"2676077","Sphingobium","AMC8",0
"2676077","Sphingobium","AMC91",0.00031609484026871
"2676077","Sphingobium","AMC93",0.000379097966606414
"2676077","Sphingobium","AMC94",0.000275529181856914
"2676077","Sphingobium","AMC95",0.000268928486174356
"2676077","Sphingobium","AMC96",0.000398572433375882
"2676077","Sphingobium","AMC9",0.000349767850162196
"2733867","Sphingobium","AMC10",0
"2733867","Sphingobium","AMC1",0.000220734309469502
"2733867","Sphingobium","AMC21",0
"2733867","Sphingobium","AMC22",0.000217305259563372
"2733867","Sphingobium","AMC23",0.000221964212539271
"2733867","Sphingobium","AMC24",0.000197889182058047
"2733867","Sphingobium","AMC25",0.000153967222089164
"2733867","Sphingobium","AMC26",0
"2733867","Sphingobium","AMC27",0.000110590796772131
"2733867","Sphingobium","AMC28",0.000253764573507936
"2733867","Sphingobium","AMC29",0
"2733867","Sphingobium","AMC2",0.00107758620689655
"2733867","Sphingobium","AMC30",0.000191932912065198
"2733867","Sphingobium","AMC31",0
"2733867","Sphingobium","AMC32",0.000266531394818974
"2733867","Sphingobium","AMC33",0.000242798083863771
"2733867","Sphingobium","AMC34",0
"2733867","Sphingobium","AMC35",0.000214427389525222
"2733867","Sphingobium","AMC36",0.000261698140541248
"2733867","Sphingobium","AMC37",0
"2733867","Sphingobium","AMC38",0.000238707012621969
"2733867","Sphingobium","AMC39",0.00166389351081531
"2733867","Sphingobium","AMC3",0
"2733867","Sphingobium","AMC40",0.000157029736351691
"2733867","Sphingobium","AMC41",0
"2733867","Sphingobium","AMC42",0.000450191331315809
"2733867","Sphingobium","AMC43",0.000336935143902649
"2733867","Sphingobium","AMC44",0.000310650887573965
"2733867","Sphingobium","AMC45",0.000225548623200376
"2733867","Sphingobium","AMC46",0
"2733867","Sphingobium","AMC47",0.000261317037870869
"2733867","Sphingobium","AMC48",0
"2733867","Sphingobium","AMC49",0
"2733867","Sphingobium","AMC4",0.00014182688571473
"2733867","Sphingobium","AMC50",0
"2733867","Sphingobium","AMC51",0
"2733867","Sphingobium","AMC52",0.000241418853088006
"2733867","Sphingobium","AMC53",0.000221560088624035
"2733867","Sphingobium","AMC54",0.000199247219100337
"2733867","Sphingobium","AMC55",0.000252001008004032
"2733867","Sphingobium","AMC56",0
"2733867","Sphingobium","AMC57",0.000264395732775848
"2733867","Sphingobium","AMC58",0
"2733867","Sphingobium","AMC59",0.000205597388913161
"2733867","Sphingobium","AMC5",0
"2733867","Sphingobium","AMC60",0.00016910015393945
"2733867","Sphingobium","AMC6",0.000227344210535493
"2733867","Sphingobium","AMC7",0
"2733867","Sphingobium","AMC8",0
"2733867","Sphingobium","AMC91",0.000233378433469422
"2733867","Sphingobium","AMC93",0.000195043156732285
"2733867","Sphingobium","AMC94",0.000193890905751161
"2733867","Sphingobium","AMC95",0.000123888403743243
"2733867","Sphingobium","AMC96",0.000247479615494829
"2733867","Sphingobium","AMC9",0.00015773844223001
"627192","Sphingobium","AMC10",0
"627192","Sphingobium","AMC1",0.000228909654264669
"627192","Sphingobium","AMC21",7.73634535045644e-05
"627192","Sphingobium","AMC22",0.0003802842042359
"627192","Sphingobium","AMC23",0.000443928425078541
"627192","Sphingobium","AMC24",0.000395778364116095
"627192","Sphingobium","AMC25",0.000427686728025456
"627192","Sphingobium","AMC26",0
"627192","Sphingobium","AMC27",0.000435451262290266
"627192","Sphingobium","AMC28",0.000430920973881401
"627192","Sphingobium","AMC29",0.00168918918918919
"627192","Sphingobium","AMC2",0
"627192","Sphingobium","AMC30",0.000391247859209827
"627192","Sphingobium","AMC31",0
"627192","Sphingobium","AMC32",0.000481476068060081
"627192","Sphingobium","AMC33",0.000380602401732397
"627192","Sphingobium","AMC34",0
"627192","Sphingobium","AMC35",0.000369291615293438
"627192","Sphingobium","AMC36",0.000434605840541715
"627192","Sphingobium","AMC37",5.1495957567331e-05
"627192","Sphingobium","AMC38",0.000367447873361907
"627192","Sphingobium","AMC39",0
"627192","Sphingobium","AMC3",0
"627192","Sphingobium","AMC40",0.000383337297564423
"627192","Sphingobium","AMC41",0
"627192","Sphingobium","AMC42",0.000300127554210539
"627192","Sphingobium","AMC43",0.000501484865343478
"627192","Sphingobium","AMC44",0.000498027613412229
"627192","Sphingobium","AMC45",0.000292260187808938
"627192","Sphingobium","AMC46",0
"627192","Sphingobium","AMC47",0.000509233202004771
"627192","Sphingobium","AMC48",0
"627192","Sphingobium","AMC49",0
"627192","Sphingobium","AMC4",0.000495422682976111
"627192","Sphingobium","AMC50",0.000735294117647059
"627192","Sphingobium","AMC51",0
"627192","Sphingobium","AMC52",0.000301773566360007
"627192","Sphingobium","AMC53",0.000404920161968065
"627192","Sphingobium","AMC54",0.000491891572153956
"627192","Sphingobium","AMC55",0.000384001536006144
"627192","Sphingobium","AMC56",0
"627192","Sphingobium","AMC57",0.000430411658007194
"627192","Sphingobium","AMC58",0
"627192","Sphingobium","AMC59",0.000308396083369741
"627192","Sphingobium","AMC5",0
"627192","Sphingobium","AMC60",0.000411088305266595
"627192","Sphingobium","AMC6",0.000470783586418631
"627192","Sphingobium","AMC7",0
"627192","Sphingobium","AMC8",0
"627192","Sphingobium","AMC91",0.000392902932296621
"627192","Sphingobium","AMC93",0.000412063007180885
"627192","Sphingobium","AMC94",0.000387781811502323
"627192","Sphingobium","AMC95",0.000353535200925839
"627192","Sphingobium","AMC96",0.000422017870633287
"627192","Sphingobium","AMC9",0.00045949894040916
"135719","Sphingobium","AMC10",0
"135719","Sphingobium","AMC1",0.000555923446071338
"135719","Sphingobium","AMC21",7.73634535045644e-05
"135719","Sphingobium","AMC22",0.000714002995708221
"135719","Sphingobium","AMC23",0.000478076765469198
"135719","Sphingobium","AMC24",0.000813544415127529
"135719","Sphingobium","AMC25",0.000795497314127348
"135719","Sphingobium","AMC26",0
"135719","Sphingobium","AMC27",0.000663544780632787
"135719","Sphingobium","AMC28",0.000675109525747528
"135719","Sphingobium","AMC29",0
"135719","Sphingobium","AMC2",0
"135719","Sphingobium","AMC30",0.000922754384928837
"135719","Sphingobium","AMC31",0
"135719","Sphingobium","AMC32",0.000851180906034787
"135719","Sphingobium","AMC33",0.000643086816720257
"135719","Sphingobium","AMC34",0
"135719","Sphingobium","AMC35",0.000470548993680348
"135719","Sphingobium","AMC36",0.000738362610812806
"135719","Sphingobium","AMC37",0
"135719","Sphingobium","AMC38",0.000580674923962429
"135719","Sphingobium","AMC39",0
"135719","Sphingobium","AMC3",0
"135719","Sphingobium","AMC40",0.000581933728832738
"135719","Sphingobium","AMC41",0
"135719","Sphingobium","AMC42",0.00102543581021934
"135719","Sphingobium","AMC43",0.000524991968406453
"135719","Sphingobium","AMC44",0.000774161735700197
"135719","Sphingobium","AMC45",0.000714766763663164
"135719","Sphingobium","AMC46",0
"135719","Sphingobium","AMC47",0.000509233202004771
"135719","Sphingobium","AMC48",0
"135719","Sphingobium","AMC49",0
"135719","Sphingobium","AMC4",0.00061976406223286
"135719","Sphingobium","AMC50",0
"135719","Sphingobium","AMC51",0
"135719","Sphingobium","AMC52",0.000775989170640019
"135719","Sphingobium","AMC53",0.000886240354496142
"135719","Sphingobium","AMC54",0.00059774165730101
"135719","Sphingobium","AMC55",0.000924003696014784
"135719","Sphingobium","AMC56",0
"135719","Sphingobium","AMC57",0.000811633412242137
"135719","Sphingobium","AMC58",0
"135719","Sphingobium","AMC59",0.00105368661817995
"135719","Sphingobium","AMC5",0
"135719","Sphingobium","AMC60",0.000728879973876942
"135719","Sphingobium","AMC6",0.000625028921000234
"135719","Sphingobium","AMC7",0
"135719","Sphingobium","AMC8",0.00170940170940171
"135719","Sphingobium","AMC91",0.000581969004980709
"135719","Sphingobium","AMC93",0.000487607891830714
"135719","Sphingobium","AMC94",0.000528097598559084
"135719","Sphingobium","AMC95",0.000537856972348713
"135719","Sphingobium","AMC96",0.000690337874801365
"135719","Sphingobium","AMC9",0.000576088223796559
"13688","Novosphingobium","AMC10",0
"13688","Novosphingobium","AMC1",0.00146338671833485
"13688","Novosphingobium","AMC21",7.73634535045644e-05
"13688","Novosphingobium","AMC22",0.00159874583821623
"13688","Novosphingobium","AMC23",0.001195191913673
"13688","Novosphingobium","AMC24",0.000813544415127529
"13688","Novosphingobium","AMC25",0.00155677969001266
"13688","Novosphingobium","AMC26",0
"13688","Novosphingobium","AMC27",0.00166577387638023
"13688","Novosphingobium","AMC28",0.000790021785449235
"13688","Novosphingobium","AMC29",0
"13688","Novosphingobium","AMC2",0
"13688","Novosphingobium","AMC30",0.000885844209531684
"13688","Novosphingobium","AMC31",0
"13688","Novosphingobium","AMC32",0.000748007462879055
"13688","Novosphingobium","AMC33",0.000734956361966008
"13688","Novosphingobium","AMC34",0
"13688","Novosphingobium","AMC35",0.000726670597835475
"13688","Novosphingobium","AMC36",0.000738362610812806
"13688","Novosphingobium","AMC37",0.000102991915134662
"13688","Novosphingobium","AMC38",0.00080060722772649
"13688","Novosphingobium","AMC39",0.00166389351081531
"13688","Novosphingobium","AMC3",0
"13688","Novosphingobium","AMC40",0.000775911638443651
"13688","Novosphingobium","AMC41",0
"13688","Novosphingobium","AMC42",0.0010004251807018
"13688","Novosphingobium","AMC43",0.000932448421498029
"13688","Novosphingobium","AMC44",0.000764299802761341
"13688","Novosphingobium","AMC45",0.000676645869601128
"13688","Novosphingobium","AMC46",0
"13688","Novosphingobium","AMC47",0.000723647181796253
"13688","Novosphingobium","AMC48",0.000777000777000777
"13688","Novosphingobium","AMC49",0
"13688","Novosphingobium","AMC4",0.00158535258552355
"13688","Novosphingobium","AMC50",0.000367647058823529
"13688","Novosphingobium","AMC51",0
"13688","Novosphingobium","AMC52",0.00081909968012002
"13688","Novosphingobium","AMC53",0.00191000076400031
"13688","Novosphingobium","AMC54",0.000773639592913025
"13688","Novosphingobium","AMC55",0.00084000336001344
"13688","Novosphingobium","AMC56",0
"13688","Novosphingobium","AMC57",0.000651766224982322
"13688","Novosphingobium","AMC58",0
"13688","Novosphingobium","AMC59",0.00125928400709311
"13688","Novosphingobium","AMC5",0
"13688","Novosphingobium","AMC60",0.00186593273312497
"13688","Novosphingobium","AMC6",0.000706175379627947
"13688","Novosphingobium","AMC7",0
"13688","Novosphingobium","AMC8",0
"13688","Novosphingobium","AMC91",0.000636620916615954
"13688","Novosphingobium","AMC93",0.000635950574415832
"13688","Novosphingobium","AMC94",0.000744949269464989
"13688","Novosphingobium","AMC95",0.000613398681948251
"13688","Novosphingobium","AMC96",0.000784119623830984
"13688","Novosphingobium","AMC9",0.00201630878328795
"3025670","Novosphingobium","AMC10",0
"3025670","Novosphingobium","AMC1",0.000130805516722668
"3025670","Novosphingobium","AMC21",0
"3025670","Novosphingobium","AMC22",0.000116413531908949
"3025670","Novosphingobium","AMC23",0.000221964212539271
"3025670","Novosphingobium","AMC24",0.000263852242744063
"3025670","Novosphingobium","AMC25",0.000128306018407637
"3025670","Novosphingobium","AMC26",0
"3025670","Novosphingobium","AMC27",0.000155518307960809
"3025670","Novosphingobium","AMC28",0.000201096454477987
"3025670","Novosphingobium","AMC29",0
"3025670","Novosphingobium","AMC2",0
"3025670","Novosphingobium","AMC30",0.000191932912065198
"3025670","Novosphingobium","AMC31",0
"3025670","Novosphingobium","AMC32",0.000163357951663242
"3025670","Novosphingobium","AMC33",0.000144366428243323
"3025670","Novosphingobium","AMC34",0
"3025670","Novosphingobium","AMC35",0.000166776858519617
"3025670","Novosphingobium","AMC36",0.00016356133783828
"3025670","Novosphingobium","AMC37",0
"3025670","Novosphingobium","AMC38",0.000233342810091138
"3025670","Novosphingobium","AMC39",0
"3025670","Novosphingobium","AMC3",0
"3025670","Novosphingobium","AMC40",0.000212451996240523
"3025670","Novosphingobium","AMC41",0
"3025670","Novosphingobium","AMC42",0.00020008503614036
"3025670","Novosphingobium","AMC43",0.000180221123482812
"3025670","Novosphingobium","AMC44",0.000226824457593688
"3025670","Novosphingobium","AMC45",0.000190604470310177
"3025670","Novosphingobium","AMC46",0
"3025670","Novosphingobium","AMC47",0.000294819222213288
"3025670","Novosphingobium","AMC48",0
"3025670","Novosphingobium","AMC49",0.00142755174875089
"3025670","Novosphingobium","AMC4",0.000157369558121823
"3025670","Novosphingobium","AMC50",0
"3025670","Novosphingobium","AMC51",0
"3025670","Novosphingobium","AMC52",0.000181064139816004
"3025670","Novosphingobium","AMC53",0.000191000076400031
"3025670","Novosphingobium","AMC54",0.000172784697813573
"3025670","Novosphingobium","AMC55",0.000204000816003264
"3025670","Novosphingobium","AMC56",0
"3025670","Novosphingobium","AMC57",0.000338180588434224
"3025670","Novosphingobium","AMC58",0
"3025670","Novosphingobium","AMC59",0.000334095756983886
"3025670","Novosphingobium","AMC5",0.000130548302872063
"3025670","Novosphingobium","AMC60",0.000186593273312497
"3025670","Novosphingobium","AMC6",0.000214602204635274
"3025670","Novosphingobium","AMC7",0
"3025670","Novosphingobium","AMC8",0
"3025670","Novosphingobium","AMC91",0.000183157757912711
"3025670","Novosphingobium","AMC93",0.000232128827378565
"3025670","Novosphingobium","AMC94",0.000178583728981333
"3025670","Novosphingobium","AMC95",0.000163170092735003
"3025670","Novosphingobium","AMC96",0.000164118060801834
"3025670","Novosphingobium","AMC9",0.000240036759915233
"3079861","Novosphingobium","AMC10",0
"3079861","Novosphingobium","AMC1",0.000212558964674335
"3079861","Novosphingobium","AMC21",0
"3079861","Novosphingobium","AMC22",0.000108652629781686
"3079861","Novosphingobium","AMC23",0.000256112552929928
"3079861","Novosphingobium","AMC24",8.79507475813544e-05
"3079861","Novosphingobium","AMC25",0.000188182160331201
"3079861","Novosphingobium","AMC26",0.000366703337000367
"3079861","Novosphingobium","AMC27",0.000176254082355584
"3079861","Novosphingobium","AMC28",0.000253764573507936
"3079861","Novosphingobium","AMC29",0
"3079861","Novosphingobium","AMC2",0
"3079861","Novosphingobium","AMC30",0.00011073052619146
"3079861","Novosphingobium","AMC31",0
"3079861","Novosphingobium","AMC32",0.000197749099381819
"3079861","Novosphingobium","AMC33",0.00013124220749393
"3079861","Novosphingobium","AMC34",0
"3079861","Novosphingobium","AMC35",0.000226340022276623
"3079861","Novosphingobium","AMC36",0.000205619967568123
"3079861","Novosphingobium","AMC37",5.1495957567331e-05
"3079861","Novosphingobium","AMC38",0.000183723936680953
"3079861","Novosphingobium","AMC39",0
"3079861","Novosphingobium","AMC3",0
"3079861","Novosphingobium","AMC40",0.000129318606407275
"3079861","Novosphingobium","AMC41",0
"3079861","Novosphingobium","AMC42",5.00212590350899e-05
"3079861","Novosphingobium","AMC43",0.00021156392756678
"3079861","Novosphingobium","AMC44",0.000231755424063116
"3079861","Novosphingobium","AMC45",0.000123892905701615
"3079861","Novosphingobium","AMC46",0
"3079861","Novosphingobium","AMC47",0.000154110047975128
"3079861","Novosphingobium","AMC48",0
"3079861","Novosphingobium","AMC49",0
"3079861","Novosphingobium","AMC4",0.000207883243444878
"3079861","Novosphingobium","AMC50",0
"3079861","Novosphingobium","AMC51",0
"3079861","Novosphingobium","AMC52",0.000181064139816004
"3079861","Novosphingobium","AMC53",0.000129880051952021
"3079861","Novosphingobium","AMC54",0.000168114841115909
"3079861","Novosphingobium","AMC55",0.00012000048000192
"3079861","Novosphingobium","AMC56",0
"3079861","Novosphingobium","AMC57",0.000153718449288284
"3079861","Novosphingobium","AMC58",0
"3079861","Novosphingobium","AMC59",0.000128498368070726
"3079861","Novosphingobium","AMC5",0.000130548302872063
"3079861","Novosphingobium","AMC60",0.000128282875402342
"3079861","Novosphingobium","AMC6",0.000184423769608438
"3079861","Novosphingobium","AMC7",0
"3079861","Novosphingobium","AMC8",0
"3079861","Novosphingobium","AMC91",0.000166909892291422
"3079861","Novosphingobium","AMC93",0.000167572289586893
"3079861","Novosphingobium","AMC94",0.000181134925109638
"3079861","Novosphingobium","AMC95",0.000102736725055372
"3079861","Novosphingobium","AMC96",0.000177143303722614
"3079861","Novosphingobium","AMC9",9.60147039660931e-05
"2571749","Novosphingobium","AMC10",0
"2571749","Novosphingobium","AMC1",0.00040059189496317
"2571749","Novosphingobium","AMC21",0.000154726907009129
"2571749","Novosphingobium","AMC22",0.000388045106363164
"2571749","Novosphingobium","AMC23",0.000580521786641169
"2571749","Novosphingobium","AMC24",0.000263852242744063
"2571749","Novosphingobium","AMC25",0.000812604783248366
"2571749","Novosphingobium","AMC26",0.000366703337000367
"2571749","Novosphingobium","AMC27",0.000445819149487654
"2571749","Novosphingobium","AMC28",0.000708625601493859
"2571749","Novosphingobium","AMC29",0
"2571749","Novosphingobium","AMC2",0.00107758620689655
"2571749","Novosphingobium","AMC30",0.00052412449063958
"2571749","Novosphingobium","AMC31",0
"2571749","Novosphingobium","AMC32",0.000765203036738344
"2571749","Novosphingobium","AMC33",0.000564341492223899
"2571749","Novosphingobium","AMC34",0
"2571749","Novosphingobium","AMC35",0.000559893739315857
"2571749","Novosphingobium","AMC36",0.000518723100001402
"2571749","Novosphingobium","AMC37",0
"2571749","Novosphingobium","AMC38",0.000383540480954399
"2571749","Novosphingobium","AMC39",0
"2571749","Novosphingobium","AMC3",0
"2571749","Novosphingobium","AMC40",0.00044799660076806
"2571749","Novosphingobium","AMC41",0
"2571749","Novosphingobium","AMC42",0.000475201960833354
"2571749","Novosphingobium","AMC43",0.000446634958196535
"2571749","Novosphingobium","AMC44",0.000532544378698225
"2571749","Novosphingobium","AMC45",0.000517808811009314
"2571749","Novosphingobium","AMC46",0.000943396226415094
"2571749","Novosphingobium","AMC47",0.000381924901503578
"2571749","Novosphingobium","AMC48",0.000777000777000777
"2571749","Novosphingobium","AMC49",0
"2571749","Novosphingobium","AMC4",0.000468223006263697
"2571749","Novosphingobium","AMC50",0.00110294117647059
"2571749","Novosphingobium","AMC51",0
"2571749","Novosphingobium","AMC52",0.00039661668721601
"2571749","Novosphingobium","AMC53",0.000458400183360073
"2571749","Novosphingobium","AMC54",0.000446749624076536
"2571749","Novosphingobium","AMC55",0.000612002448009792
"2571749","Novosphingobium","AMC56",0
"2571749","Novosphingobium","AMC57",0.000436560395978725
"2571749","Novosphingobium","AMC58",0
"2571749","Novosphingobium","AMC59",0.000925188250109224
"2571749","Novosphingobium","AMC5",0
"2571749","Novosphingobium","AMC60",0.00052187806129589
"2571749","Novosphingobium","AMC6",0.000535164247809213
"2571749","Novosphingobium","AMC7",0
