"","AMC10","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC29","AMC2","AMC30","AMC31","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC39","AMC3","AMC40","AMC41","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC56","AMC57","AMC58","AMC59","AMC5","AMC60","AMC6","AMC7","AMC8","AMC91","AMC93","AMC94","AMC95","AMC96","AMC9"
"2774875",0,115,1,137,68,53,156,0,212,216,0,1,133,1,213,184,0,174,285,0,727,0,0,492,0,51,131,270,358,0,188,0,0,392,0,0,122,103,637,120,0,163,0,87,0,301,1456,0,0,634,741,433,241,654,135
"207745",0,132,0,193,74,69,136,0,167,273,0,0,161,0,267,200,1,255,331,2,923,0,0,493,1,56,182,329,350,0,206,0,0,467,0,0,169,161,704,132,0,212,0,60,0,434,2122,0,1,817,970,526,384,723,184
"282217",0,149,2,129,71,73,145,0,219,270,0,0,120,0,214,160,0,205,346,1,865,0,0,468,0,91,150,234,366,0,229,0,3,315,0,0,157,149,726,142,0,173,1,49,0,267,1610,0,2,649,766,436,307,664,122
"32013",0,17,0,20,8,4,19,0,39,24,0,1,24,0,27,15,0,29,42,0,108,0,0,42,1,6,34,48,33,0,24,0,0,74,0,0,17,16,107,20,0,15,0,2,1,33,225,0,2,87,73,66,41,88,20
"1763535",0,25,0,12,5,4,12,0,20,29,0,2,21,0,21,23,0,29,22,0,78,0,1,43,0,3,17,14,29,0,19,0,0,29,0,0,15,22,56,16,0,25,0,3,0,29,165,0,0,76,60,52,33,85,28
"2940488",0,36,0,18,11,10,15,0,30,35,0,0,24,0,49,50,0,32,55,0,146,0,0,95,0,21,33,59,63,0,36,0,0,81,0,0,23,36,133,25,0,32,0,8,0,37,330,0,0,142,155,63,57,144,28
"3081231",0,30,0,24,26,20,24,0,57,87,0,0,44,0,38,49,0,48,66,2,168,0,0,135,0,10,33,51,83,0,36,0,0,111,0,0,29,35,150,33,0,47,0,12,0,77,405,0,0,189,215,114,80,147,45
"215580",0,19,2,33,18,15,21,0,45,51,0,1,36,0,27,47,0,56,69,4,201,0,0,123,0,8,25,48,78,0,32,0,0,123,0,0,30,70,139,11,0,46,1,7,0,70,378,0,0,142,148,122,59,122,36
"28068",0,32,3,18,15,7,20,0,48,20,0,0,30,0,27,24,0,25,39,0,165,0,0,77,0,14,29,51,53,0,29,0,0,65,0,0,22,17,121,20,0,34,0,13,0,65,243,1,0,104,140,65,48,85,38
"946333",0,51,1,43,15,20,46,1,80,92,0,0,46,1,57,52,0,68,119,0,254,0,0,143,0,21,45,74,92,0,65,2,0,150,0,0,47,47,218,45,0,58,0,13,0,105,568,0,2,258,262,129,106,190,43
"3089814",0,28,0,29,15,14,15,0,56,33,0,0,30,0,30,45,0,37,44,0,164,0,0,84,0,17,35,37,54,0,30,0,0,115,1,0,29,29,147,30,0,32,0,11,0,74,336,0,0,130,145,82,71,125,29
"194197",0,3,43,2,3,0,0,9,9,0,2,60,154,0,0,3,22,1,1,152,43,1,141,3902,2,0,1,15,1,10,2,17,11,7,13,58,48,37,15,2,5,1,5,2,0,12,1,86,0,39,7,5,2,11,34
"820",0,3,359,1,27,7,14,12,19,0,35,9,33,37,1,21,31,15,7,1364,98,6,98,237,20,2,9,39,19,10,8,53,37,21,49,50,10,14,28,15,2,4,19,11,0,32,47,0,3,12,49,257,32,112,0
"817",0,16,66,196,1,0,0,3,24,2,6,12,12,6,314,8,0,7,8,36,23,4,31,61,0,0,0,36,9,4,6,4,41,12,18,13,6,2,38,2,4,0,2,3,2,6,54,6,3,26,11,23,6,19,21
"821",0,0,466,1,9,0,2,11,31,2,7,4,15,14,1,6,21,32,0,860,47,16,7,45,20,0,3,13,2,1,1,19,72,7,20,26,5,2,29,17,5,0,0,6,9,12,7,2,2,14,66,58,9,28,4
"239935",0,3,827,6,16,2,10,137,21,30,19,0,40,4,5,14,6,55,2,215,28,5,0,234,0,0,7,5,0,8,5,7,14,0,14,17,4,10,14,6,6,3,19,1,0,14,21,0,0,8,51,25,13,15,6
"3135262",0,47,7,61,16,5,50,0,129,30,0,1,7,1,11,34,1,20,32,1,91,0,0,74,0,6,17,46,43,0,36,0,0,209,0,1,16,43,96,7,0,26,0,16,0,198,207,0,0,101,106,42,47,46,61
"3025663",0,138,3,145,59,27,132,0,339,72,0,0,58,0,47,46,0,64,77,1,245,0,0,153,0,13,36,72,153,0,49,0,0,582,0,0,30,156,237,38,0,50,0,29,0,424,574,0,0,214,243,119,127,106,125
"3135255",0,66,3,69,19,14,55,0,145,47,0,0,18,0,25,24,0,25,38,8,154,0,0,101,0,17,23,50,90,0,29,0,1,381,0,0,23,83,152,19,0,30,0,17,0,221,302,0,0,111,123,60,64,76,76
"367477",0,87,3,94,43,17,77,1,255,67,0,0,46,0,22,38,2,41,54,2,192,0,0,119,0,9,29,74,111,2,51,1,0,324,0,1,46,95,208,24,0,40,1,13,0,213,498,0,1,206,191,79,101,111,95
"1906742",0,133,0,159,57,7,131,1,358,78,0,0,40,2,27,54,0,55,81,6,220,1,0,152,0,9,41,67,116,0,40,1,0,656,2,0,36,123,233,21,0,53,0,23,0,404,554,0,0,200,215,98,97,121,129
"3049072",0,91,1,150,39,9,101,0,258,49,0,0,29,0,34,29,0,37,63,0,167,0,0,115,0,10,29,49,80,0,30,0,0,509,0,0,42,108,159,16,0,48,0,35,0,323,393,0,1,170,192,80,69,74,103
"3049073",0,90,2,112,53,9,101,1,329,61,1,0,38,0,46,40,0,49,72,4,154,1,0,127,0,9,31,50,84,0,44,0,4,475,0,0,24,118,224,17,0,35,0,20,0,369,406,2,0,158,142,99,68,74,107
"2654193",0,108,8,82,35,6,64,1,251,39,0,1,43,0,22,54,0,36,44,2,157,0,1,107,0,10,20,52,82,0,37,0,0,442,0,0,32,100,130,15,0,20,2,17,1,346,392,0,0,134,157,68,67,68,80
"2268461",0,82,1,96,37,11,70,0,259,68,0,0,42,0,21,29,0,42,35,0,150,0,0,82,0,4,29,49,73,1,27,1,0,518,0,0,15,77,145,9,0,34,0,20,0,267,319,0,0,120,191,75,57,65,88
"2763257",0,75,4,89,31,10,88,1,199,32,0,1,32,0,19,34,0,41,54,14,141,0,0,71,0,13,29,45,56,1,37,0,0,414,6,3,20,98,134,22,0,38,0,12,0,287,330,0,0,137,152,62,56,69,63
"3049070",0,72,2,87,24,14,58,0,222,42,0,0,23,0,18,15,0,36,33,2,172,0,0,84,0,4,29,38,58,0,33,0,0,356,0,0,16,81,141,12,0,23,0,9,0,279,306,0,0,96,117,59,53,65,97
"912630",0,99,5,74,50,7,98,1,279,70,1,0,41,0,26,49,2,52,66,2,159,0,1,125,0,17,23,80,91,0,52,0,2,533,0,0,24,132,238,9,0,42,0,31,0,388,444,0,0,187,182,93,87,102,112
"3142976",0,183,7,219,81,20,189,0,539,94,0,0,70,0,43,80,7,62,112,4,359,1,0,253,0,15,65,97,165,1,92,1,1,900,9,0,42,204,333,44,0,74,0,48,0,664,800,0,1,308,329,178,139,158,216
"2995140",0,105,2,102,34,11,93,0,296,30,0,0,41,0,30,41,0,40,49,0,187,0,0,103,0,18,27,53,66,0,53,0,0,556,0,0,26,125,181,10,0,39,0,25,0,355,395,0,0,148,184,86,60,91,84
"2925844",0,25,9,40,12,6,35,1,116,28,0,1,13,0,6,25,0,18,21,3,70,0,0,62,1,4,13,17,36,0,9,0,0,204,0,0,21,58,76,11,0,22,1,11,1,143,177,0,0,78,73,22,27,44,57
"2909588",0,97,3,114,50,5,72,1,193,34,0,1,34,1,15,28,0,38,53,14,171,1,0,140,0,12,25,80,86,0,28,1,2,432,0,2,19,95,161,25,0,33,0,11,0,269,383,0,0,139,146,56,71,67,110
"3019890",0,59,6,49,21,10,58,0,201,36,0,1,21,0,16,39,0,19,27,6,95,5,0,40,0,6,5,34,30,1,23,0,0,312,0,0,5,78,108,18,0,27,0,16,1,183,244,0,0,66,78,69,53,62,67
"2048898",0,71,2,65,30,9,89,0,189,36,4,0,17,0,22,25,0,18,29,3,119,0,0,49,0,4,18,23,50,0,15,0,0,334,0,9,20,76,134,8,0,31,3,17,2,205,254,0,2,110,126,53,40,60,82
"2734618",0,109,13,138,52,10,109,1,296,57,6,0,45,2,31,35,0,28,64,4,219,2,0,124,1,9,32,49,112,0,42,0,0,523,0,2,31,133,204,19,0,38,0,25,1,367,443,0,0,142,167,76,72,56,102
"1906274",0,90,1,104,47,3,102,2,341,65,0,1,30,1,38,52,5,50,53,6,197,2,0,157,0,6,24,70,86,0,35,10,3,521,44,1,41,128,201,24,2,63,1,21,1,334,415,0,0,172,180,105,90,94,157
"2567934",0,197,3,196,74,12,154,2,483,102,0,1,64,0,49,45,1,76,109,3,294,0,0,165,0,16,64,111,155,0,62,0,0,932,0,0,33,205,326,50,0,75,0,42,1,577,630,0,0,289,271,164,127,139,195
"2809708",0,41,0,225,56,32,106,0,435,139,0,0,46,0,0,48,0,33,119,0,354,0,0,379,0,16,47,124,87,0,195,0,0,636,0,0,47,218,320,46,0,97,0,19,0,335,857,0,0,223,471,228,234,170,210
"2962064",0,38,8,88,20,4,51,1,220,18,0,0,15,0,9,36,0,29,38,3,153,0,0,78,0,3,23,30,54,0,19,0,0,338,0,0,22,72,158,8,0,29,0,10,0,214,317,0,0,89,121,61,41,50,86
"2483401",0,268,2,248,133,40,265,0,781,254,0,0,156,0,141,199,0,199,243,1,790,0,0,485,0,71,158,269,345,1,187,0,0,1379,0,4,134,301,748,70,0,211,1,86,0,923,1731,0,0,734,813,387,331,389,352
"2606451",0,44,11,43,19,1,35,0,117,27,0,0,29,0,10,11,0,26,26,15,77,0,0,54,0,1,7,25,42,4,21,5,0,238,0,3,19,51,72,14,0,25,0,11,0,207,175,0,0,70,69,42,32,20,43
"2014534",0,30171,0,28563,14599,14138,28706,0,61972,56095,0,0,38228,0,33698,42788,0,45714,60703,1,168062,0,0,111004,1,12312,35441,52147,80937,0,40684,0,1,108530,0,0,31891,30905,157316,24190,0,46450,0,11101,0,71244,377162,0,0,151712,171066,96185,77331,99928,33721
"3050384",0,77,1,97,24,8,62,0,255,46,0,0,38,0,15,23,0,37,42,0,152,0,0,74,0,6,25,39,76,0,31,0,0,393,0,0,12,69,142,4,0,25,0,12,1,278,330,0,0,152,122,58,51,92,74
"1938334",0,62,2,56,18,4,53,2,140,34,0,0,11,0,8,15,0,23,23,1,91,0,0,58,0,1,22,25,43,0,12,0,0,250,0,1,7,66,87,3,0,32,0,7,0,160,196,0,0,71,75,38,25,36,45
"904291",0,174,8,156,49,9,166,0,463,76,0,0,61,0,13,82,0,59,73,7,249,3,0,149,0,12,44,83,124,3,59,4,4,757,11,2,36,235,314,39,0,63,0,34,3,574,671,0,0,277,317,140,118,129,151
"3028316",0,103,2,106,48,11,81,3,261,59,0,0,41,0,21,39,0,45,57,4,121,0,0,115,0,3,36,43,71,0,36,0,0,493,0,0,18,116,143,22,0,33,0,23,1,309,353,0,0,149,176,80,45,89,90
"82380",0,86,6,134,34,17,81,0,301,55,0,0,52,0,19,46,0,63,64,6,218,0,0,116,0,10,25,64,102,0,44,0,11,548,38,0,29,115,177,22,0,49,3,14,0,331,450,0,0,189,194,105,81,83,101
"57043",0,99,13,114,53,11,98,0,231,28,0,2,29,1,28,59,1,29,66,11,145,0,0,83,0,12,44,59,76,0,34,9,0,477,0,0,34,101,187,11,0,35,0,25,0,333,369,1,0,115,171,130,91,94,95
"36805",0,236,4,179,103,47,186,0,418,196,0,0,103,1,118,125,0,129,220,8,553,0,0,364,0,41,94,171,299,0,156,2,0,931,0,3,117,209,531,58,0,140,0,52,0,556,1307,0,0,546,583,272,238,296,205
"104336",0,55,11,69,36,7,85,1,224,58,0,0,55,0,27,35,1,50,44,10,144,0,0,80,0,5,38,63,92,1,52,0,0,417,0,2,29,84,167,17,0,51,0,9,0,290,419,2,0,135,162,67,71,68,90
"1072463",0,128,4,185,66,12,168,0,364,72,0,1,52,2,43,52,0,70,59,7,240,0,0,137,0,13,55,75,132,0,48,0,0,664,0,0,47,190,233,31,0,64,2,24,0,451,621,0,0,222,230,136,105,143,193
"515415",0,106,3,83,39,6,52,1,207,51,0,0,40,0,26,37,5,33,43,1,181,1,0,101,0,10,41,45,71,0,33,2,4,397,2,0,34,83,177,28,0,39,0,23,0,281,367,0,1,146,160,81,64,77,81
"3079935",0,112,1,145,45,13,142,0,386,83,0,0,47,0,29,66,0,72,73,1,290,0,0,194,0,15,59,118,139,2,44,0,0,600,0,0,42,144,249,35,0,73,0,25,0,391,572,0,0,255,236,134,111,150,163
"156977",0,50,8,44,24,5,28,3,153,26,0,1,31,1,9,29,0,20,23,1,78,0,0,54,0,5,25,24,43,0,19,1,0,221,0,0,12,46,86,15,0,28,0,4,0,159,272,0,0,80,112,46,47,35,58
"2782169",0,136,5,101,44,6,105,0,312,73,0,1,52,0,40,62,0,46,65,3,218,1,0,157,0,15,33,67,96,0,35,0,0,580,0,0,30,131,197,36,0,58,0,38,1,412,526,0,0,219,220,116,110,98,137
"69362",0,109,7,147,65,19,177,1,302,132,0,0,73,0,39,66,2,73,106,2,340,2,0,201,0,17,57,115,137,1,74,3,0,606,0,1,71,146,338,32,0,91,0,33,0,440,803,0,0,287,344,150,132,184,179
"2782167",0,215,0,209,84,18,242,0,552,83,2,0,73,0,67,77,0,112,143,6,313,0,0,215,1,38,75,86,158,0,95,0,0,985,9,1,54,265,370,32,0,77,0,59,0,690,829,0,0,349,388,185,182,179,203
"2782168",0,99,1,111,36,13,116,0,309,65,0,2,33,1,26,37,0,54,49,3,179,0,1,108,0,11,62,52,92,0,56,0,0,549,0,0,32,125,205,28,0,45,0,21,2,396,453,0,0,158,174,88,78,95,107
"1678237",0,160,0,157,75,21,148,0,404,70,0,1,37,0,42,48,0,50,79,0,227,1,0,190,0,6,50,96,141,0,57,0,0,661,0,0,54,151,274,21,0,44,0,28,0,535,651,1,0,231,244,130,104,123,161
"370764",0,82,2,83,46,12,106,0,243,56,0,0,43,1,23,33,0,45,70,2,157,1,0,108,0,7,40,57,87,0,30,0,0,512,0,0,36,133,172,15,0,47,0,28,0,330,414,0,1,142,157,105,78,78,118
"2909587",0,116,3,109,38,11,112,2,347,63,0,1,30,1,42,52,0,57,57,5,138,0,0,113,0,10,34,47,124,2,44,0,0,599,0,1,20,129,205,38,0,31,0,26,0,375,412,1,0,159,199,101,81,94,143
"1526412",0,50,6,46,14,2,32,0,93,13,0,0,12,1,11,18,0,16,12,0,30,0,0,36,0,4,12,25,24,0,11,0,0,161,1,0,7,47,51,7,0,12,0,2,0,101,130,0,0,52,69,23,37,15,40
"683047",0,37,10,53,19,2,35,1,107,17,0,0,13,0,6,27,0,21,16,17,35,0,0,55,0,3,9,28,19,1,8,2,2,179,0,2,7,50,70,15,0,14,0,2,0,137,134,0,0,43,64,33,28,20,47
"2541726",0,84,3,88,38,10,68,0,237,43,1,0,43,0,22,25,0,38,52,1,171,1,0,140,0,13,42,47,91,0,40,0,0,391,3,0,27,95,153,14,0,37,0,23,0,228,379,0,0,161,148,94,63,93,90
"2851649",0,52,0,45,20,6,39,0,132,17,0,0,14,0,11,13,1,21,22,2,68,1,0,53,0,2,14,20,33,0,17,0,1,158,0,0,9,49,95,13,0,21,0,11,0,134,162,0,0,63,78,28,22,40,43
"33918",0,21,6,30,17,3,39,2,74,12,0,0,14,0,13,31,0,12,27,5,50,0,0,45,0,3,28,10,34,0,11,0,0,129,0,0,9,35,113,3,0,33,0,6,0,88,100,2,0,49,65,38,31,33,30
"2614638",0,137,1,205,79,9,111,0,377,61,0,0,37,0,41,49,1,71,66,1,189,1,1,202,0,4,67,75,117,0,49,1,0,695,0,0,26,154,233,24,0,47,0,33,0,539,546,0,0,261,244,121,118,115,198
"2509455",0,40,4,20,9,1,23,0,101,25,0,0,20,0,20,21,0,17,21,5,76,0,1,38,0,6,14,18,49,0,24,0,1,169,1,0,11,40,55,5,0,20,0,6,0,108,147,0,0,83,67,48,31,42,37
"256821",0,4,27,19,2,2,1,3,28,7,1,0,15,4,6,2,122,17,3,107,24,14,0,59,0,2,4,12,20,8,4,27,44,49,266,21,4,8,44,8,57,8,4,0,13,36,49,0,0,32,28,12,12,17,16
"1798223",0,41,0,50,17,0,39,0,105,16,0,0,12,1,18,31,5,21,18,5,82,0,0,43,0,3,12,24,42,0,19,0,0,161,0,0,14,24,79,10,0,11,0,5,0,92,158,0,0,95,74,38,29,46,56
"1619308",0,26,3,36,13,2,49,1,115,7,1,0,11,0,11,7,0,16,17,1,48,0,1,36,0,7,7,12,18,0,8,0,0,155,2,0,10,26,43,13,0,22,0,3,0,113,114,0,0,43,68,22,12,24,34
"1906",0,27,0,0,0,0,0,0,57,0,0,0,24,0,25,0,0,0,90,5,113,0,0,60,0,0,30,31,43,5,0,0,0,56,9,0,0,24,139,0,0,15,5,7,0,42,87,0,0,69,51,0,63,28,72
"1942",0,15,0,31,0,9,21,0,70,31,0,0,13,6,0,9,0,33,23,0,131,0,0,0,0,13,16,83,15,0,17,0,0,60,0,0,13,52,149,11,0,83,0,0,9,7,290,0,0,111,110,66,51,72,15
"141349",0,228,3,224,94,37,183,0,537,81,0,0,59,0,73,91,0,103,168,0,318,0,0,140,0,12,78,120,161,0,72,2,0,838,0,0,63,225,238,54,0,106,0,54,0,653,522,0,0,207,281,134,95,215,286
"37919",0,9,1,19,14,0,24,2,28,8,0,0,14,0,6,21,0,10,13,3,89,0,0,67,0,0,6,24,39,0,39,2,1,100,2,1,8,17,71,2,1,19,0,10,0,46,154,0,0,87,89,46,27,47,28
"2760713",0,9,0,23,13,1,12,0,44,18,0,0,18,0,18,24,0,15,29,0,96,0,0,69,0,4,20,42,28,0,16,0,0,75,0,0,7,8,79,8,0,18,0,10,0,37,215,0,0,63,69,31,27,67,15
"1813871",0,26,0,28,15,5,15,0,64,17,0,0,13,0,19,18,2,29,40,0,108,0,0,56,0,2,18,40,51,0,13,0,0,73,1,0,6,18,87,13,0,14,0,3,0,66,304,0,0,96,106,53,34,81,25
"575378",0,132,0,113,54,33,111,0,233,146,0,0,73,0,156,103,0,129,200,0,578,0,0,335,0,25,98,253,323,0,112,0,0,467,0,0,113,104,625,53,0,129,0,29,0,372,1860,0,0,579,518,223,277,426,159
"615",0,27,1,18,9,8,25,0,76,54,0,2,29,0,28,43,0,56,59,4,182,0,0,100,0,8,8,35,59,0,34,1,0,132,0,0,21,9,118,24,0,54,0,1,1,99,354,0,3,174,168,114,45,75,41
"3039156",0,20,0,8,4,1,10,0,26,28,0,0,12,0,12,11,0,18,39,0,81,0,0,68,0,3,8,23,53,2,8,0,0,57,0,0,10,17,70,1,0,14,0,3,0,27,178,0,0,116,105,48,49,38,18
"1223565",0,29,0,10,6,5,13,0,25,13,0,0,11,0,13,19,0,21,15,0,78,0,0,75,0,2,9,31,28,1,27,0,0,57,0,0,10,17,70,11,0,15,0,10,1,37,133,0,0,105,126,40,30,38,5
"2849093",0,29,0,27,6,4,25,0,53,40,0,0,19,0,27,25,0,41,25,2,98,0,0,76,0,8,29,33,70,0,21,0,0,94,0,0,32,22,112,10,0,26,0,1,0,73,279,0,0,131,125,92,51,79,21
"2613770",0,18,0,37,5,10,14,0,57,36,0,0,20,0,15,23,0,42,31,0,184,0,0,90,0,2,21,44,64,0,27,0,0,105,0,0,23,23,143,12,0,29,0,11,0,81,329,0,1,169,154,87,58,88,26
"2806346",0,17,0,33,9,5,25,0,37,33,0,0,6,0,14,14,0,24,33,1,107,0,0,72,0,2,18,30,44,0,23,0,0,66,1,0,20,11,101,17,0,18,0,2,1,60,248,0,0,86,121,50,48,57,26
"2795216",0,32,0,23,8,8,17,0,76,58,0,0,15,0,21,37,0,37,37,7,164,0,0,50,0,6,25,36,72,0,37,0,0,137,0,0,34,16,148,17,0,29,0,18,0,60,300,0,0,186,187,110,79,78,28
"2926709",0,24,0,22,6,4,19,0,48,47,0,0,17,0,12,29,0,23,29,2,133,0,0,82,0,6,16,32,69,0,30,0,0,122,0,0,19,34,115,11,0,22,0,8,1,87,262,0,0,111,159,72,66,54,18
"384",0,113,1,114,65,48,96,1,225,171,0,0,99,0,84,96,0,122,173,6,626,0,0,342,0,31,76,205,261,0,126,0,0,392,0,0,49,114,613,59,0,135,2,24,1,295,1154,0,0,597,707,337,341,295,125
"293958",0,7,0,18,8,4,18,0,38,19,0,0,8,0,9,18,0,22,25,3,96,0,0,78,0,3,12,36,38,0,12,0,0,68,0,0,5,18,61,8,0,19,0,0,1,53,223,0,0,108,124,46,29,39,12
"1395951",0,11,0,19,8,6,20,0,38,24,0,0,14,0,22,18,0,18,21,0,98,0,0,54,0,4,22,31,47,0,19,0,0,71,1,0,19,15,101,2,0,25,0,1,1,55,170,0,0,93,97,71,50,50,13
"2081791",0,134,0,165,50,9,139,0,356,186,0,0,190,0,120,106,0,225,264,0,1045,0,0,549,0,43,108,231,392,0,254,0,0,588,0,0,126,182,806,84,0,204,0,31,0,480,1828,0,0,920,901,399,395,469,162
"1138194",0,7,1,7,8,2,10,0,30,20,0,0,9,0,4,22,0,15,40,0,71,0,0,61,0,3,12,28,40,0,14,0,0,42,0,2,11,10,88,4,0,9,0,1,0,66,188,0,0,92,82,36,73,54,13
"29449",0,36,0,27,18,12,42,0,92,61,0,0,35,0,38,41,0,60,65,3,240,0,0,157,0,7,47,84,133,0,45,0,0,189,0,2,38,41,223,20,0,44,0,19,2,100,484,0,2,230,257,142,141,138,49
"359",0,38,2,51,20,25,32,0,132,83,0,0,64,0,34,72,0,94,79,5,286,0,0,238,0,10,64,95,148,1,63,0,0,219,0,0,53,74,274,46,1,83,0,24,0,173,707,0,0,360,428,173,187,170,83
"2041385",0,9,0,10,5,6,9,0,37,20,0,0,11,0,20,18,1,8,22,0,99,0,0,20,0,4,21,23,29,0,27,0,0,64,0,0,9,19,80,5,0,14,0,2,0,26,161,1,0,74,113,46,33,35,14
"398",0,17,2,15,6,2,31,0,29,36,0,1,20,0,6,52,0,27,23,0,67,0,0,67,0,2,30,48,65,0,11,0,0,86,1,0,6,10,94,1,0,30,0,6,1,82,291,0,0,111,100,58,44,63,13
"56730",0,56,0,50,16,17,48,0,89,35,0,0,27,0,15,46,0,25,68,0,208,0,0,119,0,5,24,61,92,0,33,0,0,157,0,0,13,20,146,13,0,31,0,4,3,109,368,0,0,203,191,125,110,72,19
"358",0,100,7,158,64,48,132,1,290,199,0,3,115,0,96,120,2,117,208,6,856,0,0,445,0,30,121,220,309,0,137,0,3,633,1,1,91,94,728,72,0,132,2,29,0,366,1543,0,0,735,793,397,397,379,132
"373",0,31,2,58,12,10,33,2,93,72,0,0,47,0,25,50,1,68,68,2,325,0,0,156,0,18,50,92,133,0,46,1,0,169,0,0,73,45,200,20,0,63,0,18,0,159,517,0,0,317,288,131,160,130,60
"399",0,23,0,52,25,10,35,0,102,73,0,0,46,0,29,49,0,73,74,2,309,0,0,140,0,8,41,102,106,0,46,0,0,181,0,1,39,39,215,20,0,45,1,16,1,134,562,0,0,275,320,160,122,145,44
"515361",0,16,0,16,4,1,14,0,27,37,0,0,9,0,19,18,0,37,34,0,121,0,0,55,0,4,26,26,57,0,25,0,0,88,0,0,14,35,125,5,0,13,0,2,0,30,293,0,1,136,104,65,38,39,23
"2986920",0,9,0,14,9,10,12,0,32,17,0,1,20,0,10,19,0,26,21,0,122,0,0,81,0,4,21,36,43,0,21,0,0,59,0,0,7,15,93,12,0,26,0,11,0,46,183,1,0,126,112,52,76,41,19
"2986923",0,18,0,20,10,6,20,0,36,43,0,0,19,0,17,32,0,34,36,1,143,0,0,74,0,3,17,44,52,0,33,0,0,93,0,0,14,21,124,13,0,40,0,6,0,94,252,0,0,136,138,72,91,75,29
"3031126",0,23,2,10,7,5,19,0,33,16,0,0,25,0,14,15,0,15,27,0,111,0,0,87,0,4,26,35,46,0,17,0,0,65,0,0,10,26,124,14,0,21,0,5,0,51,281,0,0,93,135,68,52,60,22
"1335061",0,11,0,19,17,5,26,0,33,39,0,0,10,0,4,25,0,22,17,0,93,0,0,83,0,3,20,28,41,0,30,0,0,76,0,0,28,23,101,3,0,15,0,3,0,41,240,0,0,98,124,74,55,49,20
"379684",0,12,0,17,3,8,11,0,30,28,0,0,21,0,17,10,0,23,21,3,95,0,0,38,0,4,27,42,46,0,18,0,0,60,1,1,12,18,67,21,0,14,0,3,0,46,203,0,0,106,96,58,51,50,11
"194963",0,8,0,17,5,0,24,0,36,28,0,2,21,0,9,31,0,24,42,1,105,0,0,51,2,8,13,34,50,0,24,0,0,79,0,0,29,27,96,10,0,17,0,0,0,51,203,0,0,135,124,75,45,52,25
"794846",0,23,0,9,16,0,20,0,35,22,0,0,11,0,11,12,0,28,24,0,67,0,0,60,0,5,27,13,45,0,25,0,0,71,0,0,8,11,86,4,0,20,0,4,0,93,163,0,0,63,106,72,34,29,92
"382",0,59,0,91,16,23,38,0,146,79,0,0,54,0,53,58,0,35,76,3,400,0,0,235,0,22,55,83,161,1,90,0,0,224,0,0,65,56,305,25,0,57,0,16,0,167,687,0,0,360,324,149,159,181,44
"716925",0,5,1,19,10,4,4,0,42,23,0,0,27,0,18,14,0,17,33,0,94,0,0,70,0,4,19,22,59,0,12,0,0,81,0,1,8,14,75,11,0,17,0,2,0,43,172,0,0,117,111,55,47,33,16
"680247",0,16,1,14,10,8,20,0,42,31,0,0,10,0,13,19,0,20,36,0,117,0,0,58,0,1,23,29,62,0,16,0,0,94,0,0,12,19,96,5,0,14,0,2,0,84,207,0,0,109,90,59,56,64,12
"501572",0,22,0,32,8,4,20,0,61,34,0,0,19,0,13,48,0,19,44,4,195,1,0,75,0,4,23,34,57,0,45,0,0,112,0,0,13,27,155,12,0,30,0,7,0,91,314,0,1,135,164,73,73,56,37
"2811423",0,15,0,9,9,7,10,0,33,25,0,0,18,0,10,14,0,23,26,0,101,0,0,51,0,2,19,26,35,0,26,0,0,52,0,0,10,21,80,7,0,16,0,11,0,44,177,0,0,63,115,56,46,39,28
"2877941",0,32,1,26,14,5,21,0,16,48,0,0,26,0,15,35,0,19,56,0,112,0,2,69,0,7,23,35,57,0,21,0,0,75,1,0,17,17,72,32,0,25,0,2,0,63,213,2,0,90,120,56,50,51,5
"2715959",0,38,1,39,22,10,44,0,109,43,0,0,49,0,36,25,0,68,72,3,225,0,0,128,0,11,33,50,100,0,41,0,0,143,0,0,35,37,239,7,0,44,0,9,0,135,437,0,0,216,274,130,104,95,37
"2341112",0,32,1,27,16,9,21,0,60,29,0,0,16,0,16,20,0,17,46,1,104,0,0,80,0,3,21,31,58,0,13,0,0,115,0,0,11,19,115,14,0,23,0,8,0,66,278,0,0,94,126,97,54,52,31
"1969821",0,15,0,26,9,5,16,2,42,38,0,1,20,0,4,22,0,32,37,0,81,0,0,56,0,8,26,20,23,0,16,0,0,74,0,0,13,23,112,9,0,12,0,4,0,59,229,0,0,96,113,45,42,51,20
"2782674",0,242,0,215,60,23,272,0,768,409,0,0,207,0,225,294,0,188,80,0,467,0,0,439,0,19,231,316,521,0,234,0,0,1170,0,0,202,103,661,135,0,201,0,61,0,602,1265,0,0,1522,786,777,657,381,256
"3140246",0,44,0,39,33,5,47,0,162,82,0,0,30,1,33,38,0,60,37,1,204,0,0,131,0,9,43,62,97,0,40,0,0,255,1,0,21,67,226,16,0,48,0,9,0,158,481,0,0,253,259,107,131,138,79
"2782686",0,0,0,230,4,84,37,0,401,183,0,0,131,0,378,269,0,235,19,0,226,0,0,321,0,47,441,320,401,0,138,0,0,672,0,0,123,35,405,114,0,245,0,71,0,626,458,0,0,1592,421,511,444,188,202
