"","AMC60","AMC6","AMC38","AMC30","AMC32","AMC33","AMC31","AMC36","AMC37","AMC3","AMC35","AMC39","AMC34","AMC7","AMC47","AMC49","AMC46","AMC45","AMC44","AMC41","AMC48","AMC40","AMC4","AMC43","AMC42","AMC10","AMC1","AMC91","AMC95","AMC93","AMC9","AMC94","AMC8","AMC96","AMC53","AMC5","AMC58","AMC57","AMC55","AMC59","AMC50","AMC52","AMC54","AMC51","AMC56","AMC22","AMC28","AMC25","AMC26","AMC24","AMC21","AMC29","AMC23","AMC27","AMC2"
"Nickel_resistance",0.00682656826568266,0.00622056340531414,0.0058291852239979,0.00753498385360603,0.00803305026394308,0.00949428405347801,0.0869565217391304,0.00656018254420993,0.0118694362017804,0.0212765957446809,0.00704461590070446,0.0240963855421687,0.0327868852459016,0.037037037037037,0.00635226179018287,0.0333716915995397,0.0443886097152429,0.0090647328569905,0.00522375065296883,0.0206185567010309,0,0.00834572797884647,0.00831786622671341,0.00810753147002347,0.00764609503003823,0.037593984962406,0.00878068249850329,0.00795660036166365,0.00750419351990819,0.00709259780467211,0.00819940964250574,0.0075046904315197,0.0222222222222222,0.00750906266183325,0.00771491550330639,0.0153846153846154,0.0531400966183575,0.00725294650951949,0.0075046904315197,0.0082815734989648,0.0481481481481481,0.00604162004922801,0.00704225352112676,0,0.0361990950226244,0.00694691841824011,0.00631612190115269,0.00856094578067672,0.0309278350515464,0.00504286434694907,0.00862068965517241,0,0.00897867564534231,0.00637401048627532,0.012987012987013
"Nucleosides",0.000553505535055351,0.00106638229805385,0.00130992926381975,0.00215285252960172,0.000918062887307781,0.00116256539430343,0,0.00171135196805476,0,0,0.00134183160013418,0,0,0,0.000769971126082772,0,0,0.000426575663858377,0.000696500087062511,0,0.0234375,0.000826309700875888,0.00116862583350519,0.000853424365265628,0.00218459858001092,0,0.00199560965875075,0.000843881856540084,0.000882846296459786,0.00135097101041373,0.00131190554280092,0.00109443402126329,0,0.0012083549110996,0.00091844232182219,0.00192307692307692,0,0.000725294650951949,0.00125078173858662,0,0,0.00134258223316178,0.000704225352112676,0,0,0.00106875667972925,0.000631612190115269,0.00040766408479413,0,0.00100857286938981,0,0,0.00224466891133558,0.00164490593194202,0
"Peroxide_resistance",0.0011070110701107,0.000888651915044877,0.00117893633743778,0.000717617509867241,0.00137709433096167,0.00116256539430343,0,0.000570450656018254,0.00445103857566766,0,0.000670915800067092,0,0,0,0.00115495668912416,0.0103567318757192,0.00921273031825796,0.000853151327716754,0.000348250043531255,0,0.015625,0.000578416790613122,0.000618684264796865,0.000853424365265628,0,0.00966702470461869,0.00199560965875075,0.000602772754671489,0.000529707777875872,0.000900647340275823,0.000655952771400459,0.000781738586616635,0,0.00103573278094252,0,0,0,0.000725294650951949,0.00125078173858662,0,0.00740740740740741,0.000895054822107854,0.000563380281690141,0.0192307692307692,0.00904977375565611,0.000356252226576416,0.000315806095057635,0,0.00468603561387067,0,0,0,0.00149644594089039,0.000411226482985504,0
"Phenicol",0.0121771217712177,0.0117302052785924,0.0119203563007598,0.00574094007893793,0.00757401882028919,0.0127882193373377,0,0.007843696520251,0.0118694362017804,0,0.00972827910097283,0.0240963855421687,0,0,0.00866217516843119,0.0046029919447641,0.0016750418760469,0.010771035512424,0.010273376284172,0,0.015625,0.0103288712609486,0.0129923695607342,0.0108811606571368,0.00327689787001638,0.00429645542427497,0.00898024346437837,0.0122965641952984,0.0135075483358347,0.0102448634956375,0.010003279763857,0.0107879924953096,0,0.0103573278094252,0.0121234386480529,0.00384615384615385,0.00966183574879227,0.0174070716228468,0.0131332082551595,0.0124223602484472,0.00740740740740741,0.01253076750951,0.0102112676056338,0,0.0180995475113122,0.0119344495903099,0.0118427285646613,0.00978393803505911,0,0.0110943015632879,0.00431034482758621,0,0.00673400673400673,0.010383468695384,0
"Phenolic_compound_resistance",0.0109778597785978,0.00981960366124589,0.0109379093528949,0.0118406889128095,0.00872159742942392,0.0125944584382872,0,0.0106959498003423,0.0029673590504451,0,0.00788326065078833,0.0240963855421687,0,0,0.00943214629451396,0.0103567318757192,0.0050251256281407,0.0129039138317159,0.0113181264147658,0.0206185567010309,0,0.00917203767972236,0.0094864920602186,0.0132280776616172,0.0125614418350628,0.00429645542427497,0.00798243863500299,0.0119951778179626,0.00891674759424384,0.0126653532226288,0.0111511971138078,0.0108661663539712,0,0.0104436388745037,0.00900073475385746,0.00961538461538462,0.00966183574879227,0.00689029918404352,0.00875547217010632,0.0087991718426501,0.00740740740740741,0.0116357126874021,0.0124647887323944,0,0,0.0119344495903099,0.00963208589925786,0.00978393803505911,0.0131208997188379,0.00605143721633888,0.0021551724137931,0,0.00598578376356154,0.0094582091086666,0
"Rifampin",0.0101476014760148,0.00848662578867857,0.00812156143568247,0.0114818801578759,0.00757401882028919,0.0127882193373377,0,0.011123787792356,0.0148367952522255,0,0.011070110701107,0,0,0,0.00943214629451396,0,0.0016750418760469,0.0111976111762824,0.010273376284172,0,0.015625,0.00908940670963477,0.00907403588368736,0.0132280776616172,0.00491534680502458,0,0.00838156056675314,0.00934297769740808,0.00865189370530591,0.00810582606248241,0.0106592325352575,0.00867729831144465,0,0.00975315035387537,0.0121234386480529,0,0.00966183574879227,0.00906618313689937,0.00531582238899312,0.0134575569358178,0,0.0107406578652943,0.00943661971830986,0,0,0.0110438190238689,0.0101057950418443,0.00978393803505911,0.00374882849109653,0.00605143721633888,0.00862068965517241,0,0.0149644594089039,0.0127480209725506,0
"Sodium_resistance",0.00018450184501845,0.000266595574513463,0.000261985852763951,0,0.00045903144365389,0.000387521798101143,0,0,0,0.0212765957446809,0,0,0,0.0185185185185185,0.000384985563041386,0.0172612197928654,0.025963149078727,0.000213287831929188,0.000522375065296883,0,0.015625,0.000661047760700711,0.000137485392177081,0,0,0.0225563909774436,0.00039912193175015,0,0.000176569259291957,0.000112580917534478,0,0,0,0.000345244260314172,0,0.00192307692307692,0.0241545893719807,0,0.000625390869293308,0.0010351966873706,0.00740740740740741,0,0.000422535211267606,0,0.0180995475113122,0,0,0,0.014058106841612,0,0,0,0,0,0.012987012987013
"Sulfonamides",0.00166051660516605,0.00195503421309873,0.00235787267487556,0.00215285252960172,0.00229515721826945,0.00232513078860686,0.0144927536231884,0.00199657729606389,0.0267062314540059,0,0.00234820530023482,0,0,0,0.00115495668912416,0.00230149597238205,0,0.00213287831929188,0.00174125021765628,0,0.03125,0.00264419104280284,0.00453701794184368,0.000853424365265628,0.00109229929000546,0.00429645542427497,0.00039912193175015,0.00192887281494876,0.00176569259291957,0.00225161835068956,0.000983929157100689,0.00125078173858662,0,0.00207146556188503,0.00110213078618663,0.0634615384615385,0,0.000725294650951949,0.00125078173858662,0.0010351966873706,0,0.00134258223316178,0.000985915492957747,0.00961538461538462,0,0.00178126113288208,0.000947418285172904,0.00203832042397065,0.00374882849109653,0.00201714573877963,0.0237068965517241,0,0,0.00267297213940578,0
"Tellurium_resistance",0.00627306273062731,0.00515418110726029,0.00484673827613309,0.00484391819160387,0.00481983015836585,0.00426273977911258,0.0289855072463768,0.00427837992013691,0.00890207715133531,0,0.00553505535055351,0,0,0,0.00712223291626564,0,0,0.00618534712594646,0.00557200069650009,0,0.015625,0.00462733432490497,0.00501821681446346,0.00362705355237892,0.00327689787001638,0.00214822771213749,0.00598682897625225,0.00524412296564195,0.00547364703805068,0.00607936954686181,0.00491964578550344,0.00641025641025641,0,0.00483341964439841,0.00587803085966201,0.00384615384615385,0,0.00471441523118767,0.0075046904315197,0.0020703933747412,0.00740740740740741,0.0049228015215932,0.00633802816901408,0,0,0.00694691841824011,0.00552660666350861,0.00326131267835304,0,0.00403429147755925,0.00431034482758621,0,0.00261878039655817,0.00452349131284055,0
"Tetracenomycin",0.0018450184501845,0.00155514085132853,0.00130992926381975,0.00143523501973448,0.00137709433096167,0.00232513078860686,0,0.00142612664004564,0,0,0.000670915800067092,0,0,0,0.000384985563041386,0,0,0.00255945398315026,0.00174125021765628,0,0,0.00198314328210213,0.0018560527943906,0.000853424365265628,0.00109229929000546,0,0.00279385352225105,0.00180831826401447,0.00105941555575174,0.0012946805516465,0.00131190554280092,0.0017198248905566,0,0.00172622130157086,0.00220426157237326,0,0,0.000362647325475975,0,0.0020703933747412,0,0.00179010964421571,0.00126760563380282,0,0,0.00178126113288208,0.00205273961787462,0.00203832042397065,0.00187441424554827,0.00100857286938981,0.00862068965517241,0,0.000748222970445193,0.00185051917343477,0
"Tetracyclines",0.0300738007380074,0.0219052697058562,0.0248231595493843,0.0224255471833513,0.0243286665136562,0.0249951559775237,0.115942028985507,0.0250998288648032,0.132047477744807,0.0957446808510638,0.0246561556524656,0,0.0327868852459016,0,0.0196342637151107,0.0126582278481013,0.0108877721943049,0.022608510184494,0.0273376284172036,0.103092783505155,0.03125,0.0260287555775905,0.0235100020622809,0.0262427992319181,0.0376843255051884,0.00644468313641246,0.0235481939732588,0.0227848101265823,0.0271916659309614,0.0262876442443006,0.0267300754345687,0.023686679174484,0.0666666666666667,0.0237355428965993,0.0264511388684791,0.0346153846153846,0.0338164251207729,0.0273798730734361,0.025328330206379,0.0289855072463768,0.00740740740740741,0.0268516446632356,0.021830985915493,0.0576923076923077,0.0361990950226244,0.0320627003918775,0.0243170693194379,0.0222176926212801,0.0112464854732896,0.0353000504286435,0.0818965517241379,0.0731707317073171,0.0306771417882529,0.0237483293924129,0.0844155844155844
"Trimethoprim",0.0011070110701107,0.000622056340531414,0.000785957558291852,0.000717617509867241,0.00045903144365389,0.000387521798101143,0,0.000855675984027382,0,0,0.000335457900033546,0,0,0,0.000769971126082772,0,0,0.00149301482350432,0.000348250043531255,0,0,0.00132209552140142,0.000687426960885406,0.000426712182632814,0.00218459858001092,0,0.000798243863500299,0.00108499095840868,0.0012359848150437,0.00112580917534478,0.000983929157100689,0.000625390869293308,0,0.00129466597617815,0,0,0,0.0014505893019039,0.000625390869293308,0,0,0.000895054822107854,0.000704225352112676,0,0.00904977375565611,0,0.00126322438023054,0.00040766408479413,0,0,0.0021551724137931,0,0.00149644594089039,0.00123367944895651,0
"Zinc_resistance",0.00166051660516605,0.00199946680885097,0.00196489389572963,0.00484391819160388,0.00275418866192334,0.00290641348575857,0,0.0031374786081004,0.0029673590504451,0.0212765957446809,0.00134183160013418,0,0.0327868852459016,0.0740740740740741,0.0026948989412897,0.0299194476409666,0.0443886097152429,0.0019195904873627,0.00278600034825004,0.0206185567010309,0.03125,0.0022310361923649,0.00164982470612497,0.00170684873053126,0.00546149645002731,0.0386680988184748,0.0023947315905009,0.00132610006027728,0.00211883111150349,0.00185758513931889,0.00245982289275172,0.00336147592245153,0,0.00267564301743484,0.0014695077149155,0.0230769230769231,0,0.00217588395285585,0.00500312695434647,0.0020703933747412,0.0185185185185185,0.00179010964421571,0.00253521126760563,0.0480769230769231,0.00904977375565611,0.00160313501959387,0.00347386704563398,0.00183448838157358,0.0243673851921275,0.00100857286938981,0.0172413793103448,0,0.00374111485222596,0.00143929269044926,0.012987012987013
"betalactams",0.171033210332103,0.162045676708433,0.166623002357873,0.160746322210262,0.178563231581363,0.161984111606278,0,0.168282943525385,0.142433234421365,0.0851063829787234,0.160516605166052,0.192771084337349,0.245901639344262,0.111111111111111,0.15553416746872,0.0667433831990794,0.0778894472361809,0.15111442892183,0.143479017934877,0.175257731958763,0.1796875,0.166749297636754,0.168007149240393,0.154256454021762,0.139268159475696,0.0773361976369495,0.159449211734185,0.170886075949367,0.161914010770725,0.170560090064734,0.168415874057068,0.169480925578487,0.0555555555555556,0.159157604004833,0.158706833210874,0.0807692307692308,0.0628019323671498,0.147053490480508,0.141963727329581,0.13871635610766,0.111111111111111,0.160438576862833,0.165211267605634,0.0769230769230769,0.0995475113122172,0.155325970787317,0.168640454760777,0.154912352221769,0.0684161199625117,0.16036308623298,0.137931034482759,0.25609756097561,0.144032921810699,0.164799013056441,0.155844155844156
